sample,X228365_at
GSM158718.CEL.gz,0.511380217274785
GSM158723.CEL.gz,0.437965372976641
GSM158736.CEL.gz,0.456144722597854
GSM158737.CEL.gz,0.526524697623345
GSM158740.CEL.gz,0.411228608810972
GSM158744.CEL.gz,0.319670207599132
GSM158751.CEL.gz,0.509971264838892
GSM158757.CEL.gz,0.300617289994583
GSM158758.CEL.gz,0.303553027439297
GSM158759.CEL.gz,0.43805794396659
GSM158761.CEL.gz,0.501272259522162
GSM158763.CEL.gz,0.447560410898105
GSM158764.CEL.gz,0.427038481015041
GSM158788.CEL.gz,0.295745025090939
GSM158792.CEL.gz,0.489005698298253
GSM158804.CEL.gz,0.471052286533123
GSM158807.CEL.gz,0.294066050121415
GSM158818.CEL.gz,0.446420877872912
GSM158822.CEL.gz,0.543587778844153
GSM158826.CEL.gz,0.322036553966578
GSM158828.CEL.gz,0.470145994528513
GSM158831.CEL.gz,0.415185078066118
GSM158846.CEL.gz,0.36739161078023
GSM158850.CEL.gz,0.451971923096246
GSM158857.CEL.gz,0.432539264996317
GSM158862.CEL.gz,0.412596815282444
GSM158866.CEL.gz,0.323205791214651
GSM158867.CEL.gz,0.458589258628571
GSM158868.CEL.gz,0.526963350499169
GSM158869.CEL.gz,0.520406949347919
GSM158879.CEL.gz,0.470430621268785
GSM158880.CEL.gz,0.504114381071975
GSM158882.CEL.gz,0.286915662054652
GSM158884.CEL.gz,0.560938913285554
GSM158891.CEL.gz,0.536450362101348
GSM158901.CEL.gz,0.496726256559625
GSM158910.CEL.gz,0.465826610331019
GSM158924.CEL.gz,0.53487627798361
GSM158928.CEL.gz,0.454616038275048
GSM158930.CEL.gz,0.51240453115414
GSM158935.CEL.gz,0.284053358267677
GSM158936.CEL.gz,0.417657958578507
GSM158937.CEL.gz,0.476701004559391
GSM158939.CEL.gz,0.471591349601339
GSM158943.CEL.gz,0.45471218869187
GSM158949.CEL.gz,0.451592458219137
GSM158956.CEL.gz,0.463322383116578
GSM158964.CEL.gz,0.339682662964614
GSM158979.CEL.gz,0.510978338341781
GSM158983.CEL.gz,0.309076289592267
GSM158994.CEL.gz,0.30522990939107
GSM159003.CEL.gz,0.546927452151526
GSM159007.CEL.gz,0.534662892629653
GSM159011.CEL.gz,0.507199173771337
GSM159016.CEL.gz,0.540592792712038
GSM159018.CEL.gz,0.568222747874615
GSM159019.CEL.gz,0.474035399238386
GSM159024.CEL.gz,0.564499535630996
GSM159028.CEL.gz,0.394247848606852
GSM159033.CEL.gz,0.390525391176823
GSM159040.CEL.gz,0.473318244257526
GSM159045.CEL.gz,0.451997437553729
GSM159051.CEL.gz,0.485408032455069
GSM159052.CEL.gz,0.506602477447256
GSM159056.CEL.gz,0.432734357060116
GSM159060.CEL.gz,0.528333139290545
GSM159062.CEL.gz,0.441942296816136
GSM159063.CEL.gz,0.45835695828736
GSM159069.CEL.gz,0.452223913553813
GSM159071.CEL.gz,0.319086384710748
GSM159080.CEL.gz,0.460105706865213
GSM159087.CEL.gz,0.490894047088288
GSM159099.CEL.gz,0.436809866875411
GSM159102.CEL.gz,0.313485124747399
GSM159103.CEL.gz,0.391984467300194
GSM159117.CEL.gz,0.46873894681096
GSM159121.CEL.gz,0.311303578950925
GSM159126.CEL.gz,0.348891764767176
GSM159131.CEL.gz,0.517011548671759
GSM159134.CEL.gz,0.29027319610435
GSM159139.CEL.gz,0.536613769503178
GSM159141.CEL.gz,0.552070688766472
GSM159144.CEL.gz,0.45502940513183
GSM159146.CEL.gz,0.543843376610518
GSM159152.CEL.gz,0.432155550027158
GSM159155.CEL.gz,0.452970746754548
GSM159160.CEL.gz,0.341473629076536
GSM159161.CEL.gz,0.478038466094075
GSM159162.CEL.gz,0.437927578741041
GSM159163.CEL.gz,0.538959859822343
GSM159169.CEL.gz,0.405425871199805
GSM158712.CEL.gz,0.301115430817899
GSM158714.CEL.gz,0.305855024139353
GSM158716.CEL.gz,0.306658307351026
GSM158719.CEL.gz,0.291003734112099
GSM158721.CEL.gz,0.293662757792002
GSM158722.CEL.gz,0.320447429460072
GSM158725.CEL.gz,0.30734587567487
GSM158728.CEL.gz,0.317850107199672
GSM158742.CEL.gz,0.301044269926334
GSM158750.CEL.gz,0.302851760694763
GSM158752.CEL.gz,0.287974289507703
GSM158756.CEL.gz,0.302050112047159
GSM158773.CEL.gz,0.303218736548957
GSM158775.CEL.gz,0.313520484577387
GSM158781.CEL.gz,0.287523282507664
GSM158782.CEL.gz,0.302682457938743
GSM158791.CEL.gz,0.290201052152589
GSM158799.CEL.gz,0.291694828445713
GSM158803.CEL.gz,0.363701940244916
GSM158810.CEL.gz,0.298562466751657
GSM158811.CEL.gz,0.298528027454856
GSM158812.CEL.gz,0.30198505098079
GSM158813.CEL.gz,0.286722996684881
GSM158814.CEL.gz,0.291047934787474
GSM158820.CEL.gz,0.298224912264191
GSM158830.CEL.gz,0.281912069173986
GSM158833.CEL.gz,0.406336896451657
GSM158839.CEL.gz,0.290746536198755
GSM158841.CEL.gz,0.291901091226258
GSM158849.CEL.gz,0.293862751133599
GSM158851.CEL.gz,0.301430691593502
GSM158853.CEL.gz,0.31707902210979
GSM158859.CEL.gz,0.279486393317033
GSM158860.CEL.gz,0.299035584615579
GSM158861.CEL.gz,0.286698026836011
GSM158863.CEL.gz,0.290669219821201
GSM158873.CEL.gz,0.309981845762579
GSM158877.CEL.gz,0.296354924757981
GSM158878.CEL.gz,0.293450434042628
GSM158885.CEL.gz,0.302435531797474
GSM158888.CEL.gz,0.296783450337624
GSM158890.CEL.gz,0.301272222726587
GSM158899.CEL.gz,0.309330332654286
GSM158900.CEL.gz,0.337452020912224
GSM158904.CEL.gz,0.292982329769313
GSM158905.CEL.gz,0.309405166585459
GSM158906.CEL.gz,0.298193551727564
GSM158911.CEL.gz,0.301431950015171
GSM158912.CEL.gz,0.301864194929983
GSM158914.CEL.gz,0.495546028220501
GSM158918.CEL.gz,0.304385702014777
GSM158919.CEL.gz,0.361218390859638
GSM158920.CEL.gz,0.30352886774891
GSM158921.CEL.gz,0.305568373566611
GSM158922.CEL.gz,0.302023052887315
GSM158923.CEL.gz,0.296921635458914
GSM158925.CEL.gz,0.303707309083823
GSM158927.CEL.gz,0.312094287261074
GSM158931.CEL.gz,0.293729411886549
GSM158945.CEL.gz,0.302585262087102
GSM158959.CEL.gz,0.323156168725635
GSM158966.CEL.gz,0.312161683905516
GSM158969.CEL.gz,0.281985392349576
GSM158970.CEL.gz,0.312651287467038
GSM158975.CEL.gz,0.301182544978365
GSM158980.CEL.gz,0.301684384374121
GSM158982.CEL.gz,0.292849728242042
GSM158984.CEL.gz,0.293009441203866
GSM158985.CEL.gz,0.294607597997148
GSM158991.CEL.gz,0.332472403497877
GSM158993.CEL.gz,0.297254541087713
GSM158999.CEL.gz,0.351605491022902
GSM159005.CEL.gz,0.304685429617382
GSM159006.CEL.gz,0.307318232681023
GSM159012.CEL.gz,0.314410657375886
GSM159026.CEL.gz,0.318029857269971
GSM159031.CEL.gz,0.297053865495702
GSM159032.CEL.gz,0.319315978762338
GSM159037.CEL.gz,0.284318327831765
GSM159050.CEL.gz,0.301269153234133
GSM159059.CEL.gz,0.315180270600045
GSM159061.CEL.gz,0.310082677630383
GSM159068.CEL.gz,0.297813966491115
GSM159081.CEL.gz,0.327247691447662
GSM159082.CEL.gz,0.297190597034633
GSM159083.CEL.gz,0.293497621516112
GSM159084.CEL.gz,0.411364625246788
GSM159097.CEL.gz,0.291899899290616
GSM159105.CEL.gz,0.301210363144407
GSM159110.CEL.gz,0.312707377086386
GSM159111.CEL.gz,0.311608825591193
