,X223044_at
249,7.05890992354672
250,10.6765654453269
251,10.7852155703534
252,11.1317951949273
253,11.8100623063011
254,9.95745346455341
255,8.77333828623755
256,9.95068410595221
257,9.16862693674337
258,9.46946064395138
259,12.8832330645858
260,9.84484077281857
261,9.54945194491726
262,9.41417607968028
263,11.7449577643584
264,10.1777132684846
265,9.99645432046816
266,11.2206638561928
267,8.80978794795357
268,11.1317034927998
269,9.88056060683196
270,9.64777013686845
271,10.5641136122256
272,10.0762327907711
273,10.5178507120087
274,9.93249252975298
275,12.1420017409419
276,7.70374170036897
277,10.6435210236906
278,9.47825323246089
279,8.73425623680595
280,11.4459945779255
281,12.201842111343
282,8.69236726112703
283,10.1096137108511
284,9.11481061248119
285,11.0377731967655
286,9.99526262733747
287,10.0281109826968
288,9.55170823314039
289,11.3371473096487
290,10.193218402408
291,9.85418824731499
292,9.91689668505566
293,9.36558241849765
294,11.6991370361107
295,8.22211431600027
296,11.7306883516653
297,9.54759742154168
298,9.19453203454154
299,7.89149762302575
300,10.8141588921967
301,10.3519345735616
302,11.0118937227981
303,10.9158128211089
304,12.1762102254845
305,11.5279320449853
306,12.0512188469029
307,11.8162984786186
308,11.8425956381558
309,9.96936539546764
310,12.3762471736537
311,11.1918785840467
312,10.0186346606149
313,10.2559244454971
314,10.5239263637117
315,10.628634383604
316,12.7774493851297
317,12.7241394129686
318,10.9960897671499
319,9.70222095717416
320,11.6173727490664
321,8.40672224988639
322,9.4989039024829
323,10.7538213180328
324,11.6133109512284
325,11.1165298621763
326,11.7284392352338
327,9.69358009612352
328,10.6689230425492
329,10.1846511530477
330,12.6063327847602
331,6.15278558083755
332,7.9283326013382
333,8.2411137294113
334,10.6628076815079
335,9.56257406591742
336,9.56445239226245
337,11.4248593185399
338,12.4041349844618
339,8.79143510439517
340,9.95205687006244
341,10.5451932485588
342,10.8252326229467
343,9.64845322831899
344,7.62866971781325
345,10.044195591283
346,5.30460131194481
347,8.94990892594811
348,11.1142579407974
349,10.5161936216805
350,10.4037266966348
351,5.22674302922252
352,11.2667691839208
353,12.3576004474824
354,12.1584493653986
355,11.2061741662384
356,9.53571352527246
357,10.9137826280425
358,11.1474620908656
359,11.7885014140499
360,11.5194174803589
361,11.4777020103825
362,12.2821729104234
363,10.0634473464648
364,10.7034224455941
365,9.7368208538116
366,11.1988724821923
367,11.8742766484545
368,11.7257029223262
369,9.83147442652085
370,12.7355035603392
371,10.9344656080347
372,10.9811783633453
373,6.39278725643796
374,9.66328348476388
375,11.7767912753734
376,12.3202699013624
377,10.1416851878567
378,10.1568617771689
379,11.7202473288937
380,10.6361096209744
381,11.5697176712639
382,10.2982184201381
383,11.8829406911059
384,10.7994450820936
385,12.0092502479059
386,11.8617929306842
387,11.2106919491245
388,12.5628130557007
389,11.9608642585393
390,9.42102430646199
391,9.83038681447844
392,8.33382625992973
393,10.2524281099107
394,11.2067247633474
395,10.2159966373296
396,11.6709275301725
397,9.12935778739079
398,10.8917940830673
399,12.5008721268866
400,9.23626250175382
401,12.3376099102767
402,10.8140025725539
403,8.44605064726853
404,7.05227952456112
405,11.6353321664169
406,10.1075135140227
407,11.5269122951951
408,12.2400024716477
409,10.1375865396079
410,12.3215116425435
411,9.3572023633086
412,11.611776602855
413,7.86445801428727
414,12.395232696617
415,11.3343913713006
416,10.3664407166079
417,8.66592042477123
418,8.11586924393781
419,10.7524675496986
420,11.2882932333664
421,10.5570156810067
422,10.8387580437461
423,10.9710628532648
424,10.3464925757689
425,11.4064348430511
426,12.2379674118425
427,10.731712280267
428,10.8994529530405
429,11.2848799593333
430,11.3101735673354
431,10.6844527472874
432,12.4047378174173
433,8.51359054275785
434,10.0257190952325
435,10.7106635218262
436,8.65612239237262
437,9.26153571889993
438,10.5688242287663
439,10.7258416080748
440,7.78989404022627
441,10.9754459531438
442,11.0656274708611
443,10.6923603118691
444,10.5699552256539
445,10.7500243715856
446,10.9030218716067
