sample,X223044_at
GSM158718.CEL.gz,0.010289758846232
GSM158723.CEL.gz,0.009831545175581
GSM158736.CEL.gz,0.010006056399512
GSM158737.CEL.gz,0.009695781030401
GSM158740.CEL.gz,0.009722040597529
GSM158744.CEL.gz,0.010130989562294
GSM158751.CEL.gz,0.008800846078826
GSM158757.CEL.gz,0.005117478757773
GSM158758.CEL.gz,0.007301723334757
GSM158759.CEL.gz,0.010477566544674
GSM158761.CEL.gz,0.008984554113311
GSM158763.CEL.gz,0.009548383069239
GSM158764.CEL.gz,0.009857885733634
GSM158788.CEL.gz,0.006552459059289
GSM158792.CEL.gz,0.010303136279791
GSM158804.CEL.gz,0.005332414806945
GSM158807.CEL.gz,0.009415484657375
GSM158818.CEL.gz,0.009344960827151
GSM158822.CEL.gz,0.010575472862622
GSM158826.CEL.gz,0.007667107227925
GSM158828.CEL.gz,0.007561464102453
GSM158831.CEL.gz,0.009082819860613
GSM158846.CEL.gz,0.008309692457373
GSM158850.CEL.gz,0.011039363961579
GSM158857.CEL.gz,0.010191180268211
GSM158862.CEL.gz,0.008625949370352
GSM158866.CEL.gz,0.007775781304578
GSM158867.CEL.gz,0.008300313778479
GSM158868.CEL.gz,0.009001914278589
GSM158869.CEL.gz,0.010866488677451
GSM158879.CEL.gz,0.008878022861722
GSM158880.CEL.gz,0.010869564071684
GSM158882.CEL.gz,0.011325321196219
GSM158884.CEL.gz,0.010077532707004
GSM158891.CEL.gz,0.007969371638139
GSM158901.CEL.gz,0.009188366438412
GSM158910.CEL.gz,0.00683192516454
GSM158924.CEL.gz,0.009221470000327
GSM158928.CEL.gz,0.009984324638067
GSM158930.CEL.gz,0.009441982878914
GSM158935.CEL.gz,0.00907969777841
GSM158936.CEL.gz,0.010276425726579
GSM158937.CEL.gz,0.007473008156239
GSM158939.CEL.gz,0.011243108783321
GSM158943.CEL.gz,0.008202076893834
GSM158949.CEL.gz,0.011836030965521
GSM158956.CEL.gz,0.00885956570702
GSM158964.CEL.gz,0.010008825056004
GSM158979.CEL.gz,0.010183207412766
GSM158983.CEL.gz,0.008977595907009
GSM158994.CEL.gz,0.009444811488696
GSM159003.CEL.gz,0.008991057796302
GSM159007.CEL.gz,0.010176213175018
GSM159011.CEL.gz,0.009830259171475
GSM159016.CEL.gz,0.009975121047477
GSM159018.CEL.gz,0.006764983429604
GSM159019.CEL.gz,0.009096575679478
GSM159024.CEL.gz,0.008379113605279
GSM159028.CEL.gz,0.010867166402135
GSM159033.CEL.gz,0.007558017508707
GSM159040.CEL.gz,0.009715949199147
GSM159045.CEL.gz,0.010432636422028
GSM159051.CEL.gz,0.008286580820182
GSM159052.CEL.gz,0.010279072504316
GSM159056.CEL.gz,0.010519753337104
GSM159060.CEL.gz,0.008932821828154
GSM159062.CEL.gz,0.01081536468889
GSM159063.CEL.gz,0.009483034086858
GSM159069.CEL.gz,0.010671088508266
GSM159071.CEL.gz,0.007692601117288
GSM159080.CEL.gz,0.009586147147236
GSM159087.CEL.gz,0.010012541625832
GSM159099.CEL.gz,0.010703889930829
GSM159102.CEL.gz,0.010401830538564
GSM159103.CEL.gz,0.009355038866286
GSM159117.CEL.gz,0.009275608743694
GSM159121.CEL.gz,0.012173225555065
GSM159126.CEL.gz,0.011475448028722
GSM159131.CEL.gz,0.009429893111404
GSM159134.CEL.gz,0.008889925254579
GSM159139.CEL.gz,0.010179702401408
GSM159141.CEL.gz,0.010980401555986
GSM159144.CEL.gz,0.010990502173282
GSM159146.CEL.gz,0.008546101585374
GSM159152.CEL.gz,0.009754907559844
GSM159155.CEL.gz,0.009612186836268
GSM159160.CEL.gz,0.008856733043936
GSM159161.CEL.gz,0.008997082879722
GSM159162.CEL.gz,0.010939381394076
GSM159163.CEL.gz,0.01031582048034
GSM159169.CEL.gz,0.010792889612777
GSM158712.CEL.gz,0.005610040379073
GSM158714.CEL.gz,0.004388538302364
GSM158716.CEL.gz,0.004332790964039
GSM158719.CEL.gz,0.004831406342372
GSM158721.CEL.gz,0.005430634977766
GSM158722.CEL.gz,0.005257315578768
GSM158725.CEL.gz,0.004544361643137
GSM158728.CEL.gz,0.008891742330364
GSM158742.CEL.gz,0.00506460221637
GSM158750.CEL.gz,0.009820181172301
GSM158752.CEL.gz,0.004883823156544
GSM158756.CEL.gz,0.005674682595411
GSM158773.CEL.gz,0.007171891297917
GSM158775.CEL.gz,0.004418786508863
GSM158781.CEL.gz,0.007904466429257
GSM158782.CEL.gz,0.007695206182234
GSM158791.CEL.gz,0.004817218704243
GSM158799.CEL.gz,0.00467421217488
GSM158803.CEL.gz,0.006440840174359
GSM158810.CEL.gz,0.008639268053939
GSM158811.CEL.gz,0.008187991395932
GSM158812.CEL.gz,0.009412154162031
GSM158813.CEL.gz,0.006540102108053
GSM158814.CEL.gz,0.00586092363422
GSM158820.CEL.gz,0.004456723947287
GSM158830.CEL.gz,0.004525682239747
GSM158833.CEL.gz,0.008944871077644
GSM158839.CEL.gz,0.004983689523368
GSM158841.CEL.gz,0.008690888836489
GSM158849.CEL.gz,0.008694969285179
GSM158851.CEL.gz,0.007332866648479
GSM158853.CEL.gz,0.005801343359145
GSM158859.CEL.gz,0.007753944110216
GSM158860.CEL.gz,0.00764901236531
GSM158861.CEL.gz,0.007092638103814
GSM158863.CEL.gz,0.008931197281761
GSM158873.CEL.gz,0.007163264227972
GSM158877.CEL.gz,0.00639255677494
GSM158878.CEL.gz,0.006343625561799
GSM158885.CEL.gz,0.0082885414297
GSM158888.CEL.gz,0.005063894586769
GSM158890.CEL.gz,0.007440729320742
GSM158899.CEL.gz,0.00662526549159
GSM158900.CEL.gz,0.005389014428913
GSM158904.CEL.gz,0.005242217780234
GSM158905.CEL.gz,0.005486870394071
GSM158906.CEL.gz,0.004978785059166
GSM158911.CEL.gz,0.005611323756583
GSM158912.CEL.gz,0.005953303716381
GSM158914.CEL.gz,0.008783218519191
GSM158918.CEL.gz,0.004496787382954
GSM158919.CEL.gz,0.005622609676801
GSM158920.CEL.gz,0.010127647234735
GSM158921.CEL.gz,0.009507115642143
GSM158922.CEL.gz,0.006365075149504
GSM158923.CEL.gz,0.007622343786873
GSM158925.CEL.gz,0.006925345606676
GSM158927.CEL.gz,0.00629889687743
GSM158931.CEL.gz,0.005572050717426
GSM158945.CEL.gz,0.004508613422736
GSM158959.CEL.gz,0.008324653663378
GSM158966.CEL.gz,0.008965848382494
GSM158969.CEL.gz,0.005403425126804
GSM158970.CEL.gz,0.006769231943427
GSM158975.CEL.gz,0.008977511134943
GSM158980.CEL.gz,0.006123025032543
GSM158982.CEL.gz,0.009646095182428
GSM158984.CEL.gz,0.007507793839734
GSM158985.CEL.gz,0.007534676676778
GSM158991.CEL.gz,0.008802433332108
GSM158993.CEL.gz,0.004609031438346
GSM158999.CEL.gz,0.005546852889823
GSM159005.CEL.gz,0.00978484028401
GSM159006.CEL.gz,0.004874087657914
GSM159012.CEL.gz,0.005713656449024
GSM159026.CEL.gz,0.005364754062947
GSM159031.CEL.gz,0.004602612010789
GSM159032.CEL.gz,0.006404515210712
GSM159037.CEL.gz,0.006588135387361
GSM159050.CEL.gz,0.007645744150063
GSM159059.CEL.gz,0.005314192190622
GSM159061.CEL.gz,0.005415189892847
GSM159068.CEL.gz,0.006044129858478
GSM159081.CEL.gz,0.00560673865524
GSM159082.CEL.gz,0.00802827194276
GSM159083.CEL.gz,0.008211226525845
GSM159084.CEL.gz,0.005242997311006
GSM159097.CEL.gz,0.007150020587986
GSM159105.CEL.gz,0.005852167698129
GSM159110.CEL.gz,0.006839993855649
GSM159111.CEL.gz,0.009678506988336
