sample,X206310_at
GSM158718.CEL.gz,0.61633093987042
GSM158723.CEL.gz,0.61683782077005
GSM158736.CEL.gz,0.546165544385893
GSM158737.CEL.gz,0.627437460099857
GSM158740.CEL.gz,0.646696292376924
GSM158744.CEL.gz,0.372438981655339
GSM158751.CEL.gz,0.359535584264849
GSM158757.CEL.gz,0.412206709909091
GSM158758.CEL.gz,0.424763375251621
GSM158759.CEL.gz,0.692481399844723
GSM158761.CEL.gz,0.650956517073525
GSM158763.CEL.gz,0.652424373166263
GSM158764.CEL.gz,0.361893080172609
GSM158788.CEL.gz,0.419928782945595
GSM158792.CEL.gz,0.585185283644696
GSM158804.CEL.gz,0.480419290910804
GSM158807.CEL.gz,0.364356848747764
GSM158818.CEL.gz,0.621154987036397
GSM158822.CEL.gz,0.695772222801772
GSM158826.CEL.gz,0.354212759693445
GSM158828.CEL.gz,0.641574927045846
GSM158831.CEL.gz,0.710720305645439
GSM158846.CEL.gz,0.456478843492907
GSM158850.CEL.gz,0.638280056887209
GSM158857.CEL.gz,0.569316283744987
GSM158862.CEL.gz,0.53309885782972
GSM158866.CEL.gz,0.359665003228126
GSM158867.CEL.gz,0.350788797730223
GSM158868.CEL.gz,0.723055042517088
GSM158869.CEL.gz,0.517250907104962
GSM158879.CEL.gz,0.573595626262992
GSM158880.CEL.gz,0.640886066117903
GSM158882.CEL.gz,0.584755974484592
GSM158884.CEL.gz,0.583314826539986
GSM158891.CEL.gz,0.635453707241815
GSM158901.CEL.gz,0.551928400271964
GSM158910.CEL.gz,0.624940284089162
GSM158924.CEL.gz,0.61330297673636
GSM158928.CEL.gz,0.394980157109872
GSM158930.CEL.gz,0.530950613894306
GSM158935.CEL.gz,0.600996306965571
GSM158936.CEL.gz,0.48371414971916
GSM158937.CEL.gz,0.369474383155243
GSM158939.CEL.gz,0.513289316665225
GSM158943.CEL.gz,0.354406155938164
GSM158949.CEL.gz,0.570716131278899
GSM158956.CEL.gz,0.356859391619694
GSM158964.CEL.gz,0.449470244304214
GSM158979.CEL.gz,0.606537139707688
GSM158983.CEL.gz,0.538831515796217
GSM158994.CEL.gz,0.475167446820989
GSM159003.CEL.gz,0.592542034725516
GSM159007.CEL.gz,0.410573073066359
GSM159011.CEL.gz,0.549640324423384
GSM159016.CEL.gz,0.663486739318752
GSM159018.CEL.gz,0.41783754515836
GSM159019.CEL.gz,0.610977963658465
GSM159024.CEL.gz,0.608758396649802
GSM159028.CEL.gz,0.504944278104526
GSM159033.CEL.gz,0.473938256885978
GSM159040.CEL.gz,0.529550440307289
GSM159045.CEL.gz,0.569944471804663
GSM159051.CEL.gz,0.482088669536411
GSM159052.CEL.gz,0.616656378543394
GSM159056.CEL.gz,0.506199061469011
GSM159060.CEL.gz,0.446226227233885
GSM159062.CEL.gz,0.691691752181942
GSM159063.CEL.gz,0.5331661813229
GSM159069.CEL.gz,0.523409138666216
GSM159071.CEL.gz,0.402200251834547
GSM159080.CEL.gz,0.515918198124296
GSM159087.CEL.gz,0.368249066561778
GSM159099.CEL.gz,0.627181928324721
GSM159102.CEL.gz,0.633710975745266
GSM159103.CEL.gz,0.591864405447439
GSM159117.CEL.gz,0.612203199107371
GSM159121.CEL.gz,0.618312341344233
GSM159126.CEL.gz,0.607757194319394
GSM159131.CEL.gz,0.394948825123947
GSM159134.CEL.gz,0.602038613068729
GSM159139.CEL.gz,0.584812335589514
GSM159141.CEL.gz,0.683617159737976
GSM159144.CEL.gz,0.498593457473385
GSM159146.CEL.gz,0.561489509230351
GSM159152.CEL.gz,0.626802122912879
GSM159155.CEL.gz,0.598517430937237
GSM159160.CEL.gz,0.532909688927974
GSM159161.CEL.gz,0.666639444046533
GSM159162.CEL.gz,0.699512651212128
GSM159163.CEL.gz,0.643894783946812
GSM159169.CEL.gz,0.548963767844125
GSM158712.CEL.gz,0.367518248608786
GSM158714.CEL.gz,0.387390410681044
GSM158716.CEL.gz,0.375961171376845
GSM158719.CEL.gz,0.371438630235499
GSM158721.CEL.gz,0.357898151555859
GSM158722.CEL.gz,0.364371160030418
GSM158725.CEL.gz,0.491201478701326
GSM158728.CEL.gz,0.384701780936326
GSM158742.CEL.gz,0.454530814757182
GSM158750.CEL.gz,0.388845184969126
GSM158752.CEL.gz,0.369229549143957
GSM158756.CEL.gz,0.473768315558966
GSM158773.CEL.gz,0.364270053214232
GSM158775.CEL.gz,0.592188586908754
GSM158781.CEL.gz,0.366588525882977
GSM158782.CEL.gz,0.424797599331915
GSM158791.CEL.gz,0.398943993435641
GSM158799.CEL.gz,0.333878575776467
GSM158803.CEL.gz,0.663471453373123
GSM158810.CEL.gz,0.35153364296717
GSM158811.CEL.gz,0.461050056616692
GSM158812.CEL.gz,0.479864974719123
GSM158813.CEL.gz,0.387589790776196
GSM158814.CEL.gz,0.371707678227173
GSM158820.CEL.gz,0.618226240706097
GSM158830.CEL.gz,0.395710103041778
GSM158833.CEL.gz,0.407634145964007
GSM158839.CEL.gz,0.515232428909314
GSM158841.CEL.gz,0.414170207349406
GSM158849.CEL.gz,0.447814910474891
GSM158851.CEL.gz,0.403983549015965
GSM158853.CEL.gz,0.462397464570419
GSM158859.CEL.gz,0.436311890674033
GSM158860.CEL.gz,0.415432903222512
GSM158861.CEL.gz,0.339757408985727
GSM158863.CEL.gz,0.425506631918207
GSM158873.CEL.gz,0.340663691309023
GSM158877.CEL.gz,0.424579631913847
GSM158878.CEL.gz,0.363579683488402
GSM158885.CEL.gz,0.480677432913434
GSM158888.CEL.gz,0.425191556316512
GSM158890.CEL.gz,0.460680328751441
GSM158899.CEL.gz,0.39106389980563
GSM158900.CEL.gz,0.558918653421316
GSM158904.CEL.gz,0.37885317309743
GSM158905.CEL.gz,0.356345931256987
GSM158906.CEL.gz,0.353585515718173
GSM158911.CEL.gz,0.345304498594357
GSM158912.CEL.gz,0.350492293566137
GSM158914.CEL.gz,0.435793227924025
GSM158918.CEL.gz,0.388809131072854
GSM158919.CEL.gz,0.667582417448389
GSM158920.CEL.gz,0.619434190251819
GSM158921.CEL.gz,0.600510639487293
GSM158922.CEL.gz,0.69008371851321
GSM158923.CEL.gz,0.619127480629565
GSM158925.CEL.gz,0.359521257319423
GSM158927.CEL.gz,0.372864853400959
GSM158931.CEL.gz,0.589743287420303
GSM158945.CEL.gz,0.448069393651315
