,X206310_at
0,11.3185855668268
1,11.3278941613878
2,10.0300358912437
3,11.5225508254799
4,11.8762289015651
5,6.83964118882961
6,6.60267724946006
7,7.56995408717776
8,7.8005504793422
9,12.7170477263828
10,11.9544656322613
11,11.9814220183693
12,6.64597139133948
13,7.71176579702853
14,10.7466123747947
15,8.82264137716571
16,6.69121717348473
17,11.4071765933263
18,12.7774819165477
19,6.50492644470359
20,11.7821777871898
21,13.0519954023734
22,8.38298796196549
23,11.7216692723488
24,10.4551867435217
25,9.79007323434375
26,6.60505395897611
27,6.44204722843962
28,13.2785161977685
29,9.49903415982521
30,10.5337745627053
31,11.7695272274788
32,10.7387283434263
33,10.7122624380656
34,11.6697648842454
35,10.1358676339589
36,11.4766915337844
37,11.2629786556546
38,7.25359772849746
39,9.75062189216951
40,11.0369732974413
41,8.8831496835649
42,6.78519793501263
43,9.42628168632077
44,6.50847806251564
45,10.480894189097
46,6.55353041374569
47,8.25427881483506
48,11.1387277047672
49,9.89535040853979
50,8.72619409070188
51,10.8817151438032
52,7.53995322693624
53,10.0938483540555
54,12.1845764111941
55,7.6733613420447
56,11.2202810434405
57,11.1795198914624
58,9.27302955033747
59,8.70362067996213
60,9.72490845880463
61,10.4667230787039
62,8.85329861598831
63,11.3245620726754
64,9.29607297061707
65,8.19470418955585
66,12.702546272601
67,9.79130959401502
68,9.61212676374518
69,7.38619087717017
70,9.47455967759896
71,6.76269565610303
72,11.5178581221369
73,11.6377605594782
74,10.8692708472892
75,11.242781832174
76,11.354972937106
77,11.1611333502175
78,7.25302233346092
79,11.0561146873217
80,10.7397633847449
81,12.5542607338067
82,9.15640015193625
83,10.3114522474492
84,11.5108832004275
85,10.9914500750599
86,9.78659924940726
87,12.2424741345111
88,12.8461728685679
89,11.8247807089933
90,10.0814237570772
91,6.74927457823785
92,7.11421612548517
93,6.90432430493903
94,6.82127027409875
95,6.57260668018033
96,6.69147999247825
97,9.02065044536254
98,7.06484088913973
99,8.34721346403654
100,7.1409322713005
101,6.78070169033767
102,8.7004997990738
103,6.68962322028598
104,10.8752242651232
105,6.7322007214107
106,7.80117898613328
107,7.32639144648855
108,6.13150011526393
109,12.1842956930403
110,6.45572590981525
111,8.46693582753368
112,8.81246165902931
113,7.11787763348569
114,6.82621119547451
115,11.3533917452867
116,7.26700279216531
117,7.48598141450437
118,9.46196589553034
119,7.60601265953035
120,8.22387950112742
121,7.41894016887894
122,8.49168024847885
123,8.01263274152082
124,7.62920138876667
125,6.23946171901874
126,7.81419998747924
127,6.25610510548589
128,7.79717613196421
129,6.67694495231487
130,8.82738201592996
131,7.80841379384996
132,8.46014597453659
133,7.18167777359612
134,10.2642398659636
135,6.95743435802306
136,6.54410099089098
137,6.49340744712271
138,6.34133103032629
139,6.43660208925379
140,8.00310777962692
141,7.14027016092509
142,12.259791332863
143,11.3755750877237
144,11.0280542759314
145,12.6730156008523
146,11.3699425307984
147,6.60241414282818
148,6.84746209393347
149,10.8303176578022
150,8.22855294752016
151,7.74303188730175
152,7.13922343330755
153,8.60763389359584
154,6.88682260234417
155,10.3856415842664
156,10.0814237570772
157,6.52806211183822
158,7.04863606354511
159,6.85734138987022
160,9.07720433065927
161,10.2264504934174
162,11.002449782428
163,6.89189375548785
164,10.249181109739
165,7.73909572778634
166,8.36187473610915
167,8.11061359526761
168,6.83688495560467
169,6.8044520548859
170,7.16935416725185
171,10.2453385823452
172,7.20263321013497
173,7.28316582977043
174,6.47771081686165
175,8.25098566033888
176,11.6254915758907
177,11.9749173758508
178,6.76018745447221
179,6.56938768100619
180,7.05098672407506
181,9.4574065831472
182,8.30807244564209
183,7.73431894440926
184,10.7842186862982
185,10.9690560452038
186,7.62526903313557
187,8.72404942852699
188,8.76936530330572
189,12.2208496376527
190,7.50902749928125
191,12.1691727338755
192,11.4931621320711
193,12.929175936116
194,8.01362873194472
195,11.3812762244582
196,11.2428733863277
197,11.5300261814114
198,9.06551421065902
199,11.1044906251724
200,11.7620535510604
201,12.1852218058017
202,10.6549658197226
203,9.32982834164843
204,11.9664090469208
205,9.25404251524209
206,12.0858431158597
207,9.87029320918861
208,12.8755756263546
209,10.0505821380644
210,13.0484089519349
211,9.47961692064981
212,10.5117072579869
213,10.1694224740603
214,11.8627255525349
215,7.55698414282728
216,11.2833117032303
217,10.2595588640015
218,10.4060705356288
219,13.181857828393
220,12.0796219649468
221,12.2777583576872
222,11.0433882510399
223,11.4058451840591
224,8.95258803689814
225,11.5236124542294
226,10.9912400089789
227,8.88715192343389
228,10.3532204818365
229,10.8699426023839
230,10.9669045444896
231,11.9701247672218
232,10.5044014117513
233,11.6894547024772
234,6.78797764006744
235,10.7975456970325
236,6.372730767091
237,12.0053441348334
238,9.10390657392627
239,6.89205379025937
240,7.98191315629474
241,12.0826025109657
242,12.7730925846783
243,11.5819736961024
244,11.0468946703945
245,11.5625368901353
246,7.57273458083671
247,11.8210163579335
248,13.0196907935031
249,12.8413235684713
250,12.6087635413157
251,8.96734862764752
252,10.0814237570772
253,12.4739987743171
254,9.38749749753791
255,12.2018446107682
256,8.20987965493275
257,12.8858192232086
258,10.9598146297624
