,X203523_at
0,8.49483856083876
1,10.8963387069427
2,12.0258087422692
3,11.977466070806
4,11.2913273942127
5,9.10300884627035
6,10.7285194464171
7,8.95016039937443
8,9.63853937373346
9,10.1243597834171
10,11.6078059121567
11,9.67913940626714
12,12.1119966120591
13,10.2031101477114
14,11.4977809294198
15,9.68788825497246
16,12.1250264562359
17,11.3215189253704
18,10.4844498589167
19,11.8439052365727
20,7.62445107810628
21,9.10071339904891
22,12.1320276458133
23,9.66822051247297
24,10.7413812257203
25,11.6176985518201
26,10.6867511486091
27,10.283639931256
28,10.3428244428401
29,11.0661144766625
30,10.3173520663476
31,9.52613146207661
32,9.53124305902119
33,10.7823657978252
34,9.49216923795435
35,11.2680074266059
36,11.3473910054671
37,10.8680378708244
38,11.3788250207673
39,10.0750898532671
40,11.5562168502405
41,10.6348465330806
42,8.2489273024125
43,11.0393334708358
44,8.16889323640108
45,10.5206785061157
46,8.98057598061078
47,10.8820149763209
48,11.3626031786462
49,11.8106796276281
50,10.4895833659962
51,10.7375979556168
52,11.337337406634
53,10.5483551749557
54,11.1962293122459
55,12.1567690241383
56,10.054938690602
57,11.4961295639028
58,11.075305189894
59,9.78295932373497
60,11.1821878598232
61,9.87005555710967
62,7.7225959917886
63,10.0385125737752
64,9.71282420329123
65,8.69594463705942
66,10.5265222729065
67,10.0336568859093
68,10.6686143012943
69,10.4500091439468
70,11.9355246181224
71,8.05118573108402
72,10.2433954866465
73,10.7147524511543
74,12.2236767720397
75,11.0672003571656
76,9.94333814283712
77,10.9598361915547
78,8.42732901691381
79,10.0275930661127
80,10.1710747635551
81,9.68071869152741
82,10.5145969097244
83,11.8199902053173
84,9.37221973118626
85,11.1769506762384
86,10.1490792036804
87,11.0531979897118
88,9.94579717594901
89,11.5801432661182
90,10.0100993390806
91,7.19088672822234
92,10.7157730934768
93,7.63879911281109
94,7.68363662188391
95,8.65485796238899
96,9.76182264255879
97,9.89591229708637
98,8.94494207071475
99,10.2872515358654
100,8.52563220826169
101,8.9802032874164
102,10.7390622892572
103,7.83904427011237
104,10.0975799089361
105,7.71017893709189
106,8.68621999964237
107,10.1254064419006
108,7.35040756397746
109,10.7293833800326
110,8.36399737075529
111,9.23624634669645
112,8.20474256120777
113,8.56653469117437
114,7.80086710951168
115,8.36021118826141
116,10.6635134354976
117,9.69964504557855
118,9.78000734789489
119,9.46118771965595
120,8.33213050959611
121,8.39599250319248
122,9.04914398990408
123,7.68431845979047
124,9.20489093432994
125,7.56111311587541
126,9.27114602769281
127,7.18341135358965
128,9.3883566875731
129,7.14956247211789
130,10.1940558977084
131,10.0389567507052
132,7.21145209597545
133,7.83163591479367
134,10.0691829352027
135,8.88336753783363
136,8.621964639851
137,8.00205835873439
138,8.791009285681
139,9.47805969137175
140,9.00987852629427
141,9.92276972372341
142,8.88837394844877
143,8.79907532605138
144,7.72089232635294
145,9.44356077723536
146,9.56732058770934
147,8.02508284564175
148,8.21420157310014
149,9.67026619541032
150,8.46260093198196
151,9.68892327850254
152,8.45693448428166
153,10.4704698155159
154,7.60202167313385
155,7.54633604753284
156,9.27087840905119
157,8.7313177228637
158,7.64781776376931
159,8.31169674815293
160,7.90224928899174
161,9.24032093458229
162,9.6215845519252
163,8.07844785511817
164,9.58647720440176
165,9.85997351780065
166,9.24623826940275
167,9.06135887042232
168,8.03725053270496
169,8.00678933538114
170,7.66556950149659
171,10.1695041209185
172,11.1003526961017
173,7.77230112210544
174,8.57840838023251
175,8.92472613222821
176,9.05576726945069
177,9.03258495671767
178,7.85974007654372
179,9.34635446862712
180,8.41585041245542
181,8.2332418025631
182,9.27682342144978
183,9.0436402363863
184,7.85959435184076
185,8.98877883213102
186,10.1866973607093
187,9.22347676508305
188,9.05483136990101
189,10.6519365050892
190,7.84883493253926
191,9.4289551055226
192,7.89011314277768
193,10.6114144475918
194,9.14377197574121
195,10.8985302759092
196,12.7002105669256
197,10.2299211435303
198,11.4787604715861
199,8.78549426741896
200,10.3664712835523
201,11.3512738507994
202,11.508326603489
203,10.1548324891534
204,10.34721019722
205,10.9347497388215
206,10.9868566479409
207,10.4998837005838
208,8.58479725548493
209,10.7271434639284
210,9.45967340526073
211,9.64009816645139
212,9.26833117053962
213,11.0052643719529
214,8.73153338076102
215,11.4441943129728
216,10.8657803137906
217,8.62647901968366
218,9.65114282711388
219,9.70694377987379
220,10.0699013933184
221,12.1214771267512
222,10.7399273429005
223,11.1763261765754
224,10.6504562893729
225,10.7073117270958
226,8.48683360206793
227,9.23509371640782
228,9.74761914365673
229,10.8726145588788
