sample,X235046_at
GSM158718.CEL.gz,0.330579487443433
GSM158723.CEL.gz,0.325935814403533
GSM158736.CEL.gz,0.409924518923697
GSM158737.CEL.gz,0.252527315156064
GSM158740.CEL.gz,0.404142230242689
GSM158744.CEL.gz,0.461506097217779
GSM158751.CEL.gz,0.264748560029893
GSM158757.CEL.gz,0.311306247502531
GSM158758.CEL.gz,0.428782741833982
GSM158759.CEL.gz,0.503585382681125
GSM158761.CEL.gz,0.539037595755475
GSM158763.CEL.gz,0.381136687888739
GSM158764.CEL.gz,0.324235668093774
GSM158788.CEL.gz,0.476334009042453
GSM158792.CEL.gz,0.476021408015882
GSM158804.CEL.gz,0.281509301850213
GSM158807.CEL.gz,0.333548294883007
GSM158818.CEL.gz,0.386367259320303
GSM158822.CEL.gz,0.380908732537754
GSM158826.CEL.gz,0.316070120881067
GSM158828.CEL.gz,0.414094773470026
GSM158831.CEL.gz,0.31196128952486
GSM158846.CEL.gz,0.472350825771761
GSM158850.CEL.gz,0.501616567884482
GSM158857.CEL.gz,0.434294473894112
GSM158862.CEL.gz,0.406133733590085
GSM158866.CEL.gz,0.351504871879003
GSM158867.CEL.gz,0.315017497643502
GSM158868.CEL.gz,0.431109927786976
GSM158869.CEL.gz,0.527481822712225
GSM158879.CEL.gz,0.478594567081078
GSM158880.CEL.gz,0.444414261817789
GSM158882.CEL.gz,0.304573974620735
GSM158884.CEL.gz,0.328342061830497
GSM158891.CEL.gz,0.286326349964735
GSM158901.CEL.gz,0.546787131202061
GSM158910.CEL.gz,0.51519058130076
GSM158924.CEL.gz,0.381107775224855
GSM158928.CEL.gz,0.419973831915184
GSM158930.CEL.gz,0.435773405012015
GSM158935.CEL.gz,0.354126296977505
GSM158936.CEL.gz,0.396387710882433
GSM158937.CEL.gz,0.392904466255816
GSM158939.CEL.gz,0.48557904674451
GSM158943.CEL.gz,0.300568720723264
GSM158949.CEL.gz,0.434098080931445
GSM158956.CEL.gz,0.281061054605841
GSM158964.CEL.gz,0.530849967030265
GSM158979.CEL.gz,0.480562323901108
GSM158983.CEL.gz,0.338998216010883
GSM158994.CEL.gz,0.308212522757094
GSM159003.CEL.gz,0.581287779648538
