"","1553808_a_at","1554679_a_at","1556395_at","1559477_s_at","201110_s_at","201427_s_at","201669_s_at","202118_s_at","202119_s_at","202760_s_at","202887_s_at","202890_at","203372_s_at","203373_at","203523_at","203680_at","203741_s_at","203948_s_at","203949_at","204069_at","204082_at","204885_s_at","205237_at","205453_at","205528_s_at","205529_s_at","205608_s_at","205609_at","205612_at","205767_at","205844_at","205898_at","206135_at","206310_at","206471_s_at","206478_at","206494_s_at","206622_at","206871_at","206940_s_at","208029_s_at","208791_at","208792_s_at","209392_at","209555_s_at","209960_at","210145_at","210755_at","210997_at","211341_at","211597_s_at","212070_at","212192_at","212314_at","212386_at","213056_at","213110_s_at","213150_at","213241_at","213844_at","214039_s_at","214146_s_at","215646_s_at","217800_s_at","217853_at","217963_s_at","217975_at","219890_at","222717_at","223044_at","223204_at","224596_at","225512_at","226545_at","226694_at","227236_at","227856_at","228365_at","228372_at","228708_at","228766_at","228827_at","228904_at","235046_at","235521_at","236738_at","238778_at","risk","Status","Time","grup"
"GSM158883.CEL.gz",8.58432884480908,7.74760848283257,4.50383274907659,9.50763544875032,7.23687141550204,8.85937075393511,11.5340802969482,10.0156271380639,10.0459602643145,9.68301200193482,10.3489904331227,7.92919245459384,7.4405387548144,8.73390033007783,10.013634757869,10.7369262457769,11.0518172475128,10.3553091245681,11.0103686220875,9.77113264628742,11.4995939817143,5.93859377538902,11.3565888465695,10.4508728825226,4.6545707079881,5.21729014866738,8.57765778713385,8.53920488022309,5.7362215400812,9.99574367695413,9.27323518856707,12.0855214067588,4.95641479508475,9.40065331689097,7.85407363725186,9.46601488203165,7.42204506062719,8.04048715499374,10.9349432775136,5.07577218341186,8.98387028400336,11.2638161139602,11.1754258819175,10.3281504012757,11.7581315184856,6.21834987711992,8.40124425006941,5.40592985000038,5.42757464493289,5.39346387552465,6.4185528842647,9.67095865169413,11.8876189922829,10.8802424159869,9.94469111664804,7.63325721506245,6.76295842719296,11.041282891669,9.24425863794526,11.3138828674109,9.80036945921073,8.69290390900765,13.9872412415511,10.4168952749401,10.8569763295455,10.354420901946,8.3818550164931,5.71709492758165,5.94577354425844,10.0558876214774,10.5747209703754,13.2877434685651,9.33210653901467,6.41840925192935,9.99686422894873,7.00857295876652,8.31414629889882,9.36068627578871,8.31921557262859,8.78484480581677,12.1753709330763,5.33544904655789,11.7289775507521,5.74289775323023,10.0616911349681,6.83700319215558,8.34674474881383,0,1,"172","IP"
"GSM158886.CEL.gz",9.25557791716639,11.258317811453,5.13669155225839,9.78974690011569,9.59847851618197,10.5874454819259,10.6550049777065,9.59846602838862,9.8674449156003,7.84128041218976,10.3189021229217,9.75500964233889,10.5357986219912,11.2699391831669,7.86503661667419,9.35735633615417,9.70732488550585,11.891529099913,12.3107079733081,9.79782037773734,10.9065007102547,5.9298098629861,8.95802295851793,11.1013479456803,4.7896985631595,5.43304666160958,10.4881224619913,10.6801902946705,8.3315390482576,9.81105148278073,10.4398000949982,9.26943494780532,5.25043821351902,9.93030874647093,7.67255905014885,10.868721231867,8.38964106210209,8.16412247884234,12.2815488808857,5.29223561542854,12.2600178355801,9.65933357957715,9.66229930467783,9.2338479036306,10.3072602798089,5.74254226719639,9.20886346282058,5.30017455971011,5.23182878039279,5.93548259793117,7.10363665671067,11.6962144898205,9.02758224743204,10.2501718682298,10.9836706131777,8.59097069451531,9.58778017860274,10.7840159894678,8.98420250197712,11.08283691102,12.8672298768692,8.80786178453539,11.1192521539364,10.944196916746,9.68524875180106,12.3262477385925,10.9741292433256,5.81562640973965,8.41090048303676,10.10838026274,9.11948505983763,11.2840926334749,8.73034314504861,9.126985762089,8.20752068069787,8.77719608580105,9.95409603637518,8.40664460221851,9.98066323249429,10.7967805026937,10.6803352688181,5.45275531095194,11.610955343167,6.64587678381586,9.57823510441031,10.1115864634722,7.72401290493159,0,1,"2","IP"
"GSM158892.CEL.gz",9.19247755280479,9.22042782758581,6.51737790025746,10.5675196311518,5.74192483919286,12.1565815680272,7.93451711902112,8.88387384060746,8.87307638416779,7.76366936830182,11.2938170329864,9.45357654178675,8.58680796236282,9.82316042416254,9.87180755393414,9.91233363032785,9.6018657857811,12.3076933530193,12.7115818797147,11.0843632726141,11.8228803389291,5.88375630547782,8.88042586460175,10.8135797670012,4.94386192949933,5.03090428183885,10.4549456903511,10.1493317994567,6.75264430200635,10.6097303400938,6.87531978153403,10.4812640252155,5.35474873850263,12.7662949264421,6.64316323414407,11.4936813295754,7.64100663866623,8.10003715556254,8.83174031982558,5.02602767872358,10.4604265661586,10.1538475002231,10.0175080331506,6.3746205518457,9.74392287698669,6.45814933522461,8.28727804950284,6.12009420317735,5.3963451679302,5.92128531450802,7.7722958409147,10.8150435210926,8.11420487264631,9.42176782062083,9.28564882073254,7.39179446954503,9.227159061351,10.3929694080994,7.85315641195624,11.7105846549245,11.2387018671146,9.68522698198127,9.7540045154272,10.5740088323582,9.24603630204133,10.6469120943757,8.90508453474279,5.35183480414835,7.49614901292444,11.4536534507675,6.60272777183713,9.76958316679837,8.13393712415385,5.94077236193884,7.30149778615752,9.24889602672902,6.09464182142328,8.62041424780391,8.66303933733873,10.5919465760681,10.4407722518765,5.70603332866726,12.5324913222709,5.38179230751169,10.2911187355788,8.67288195058218,7.29056436366264,0,1,"213","IP"
"GSM158893.CEL.gz",8.23837413030681,6.65788608034043,4.79761977342109,10.1425971887181,9.80997540299968,6.74003341441289,12.8261516806751,8.18954389151215,8.28515449415855,8.15504830049304,11.655433209941,8.1002871258652,5.83511224254823,7.44482642015974,10.9679174069826,9.24043620540705,10.5491490091494,11.1371240499812,11.9213080953139,10.3786697857621,11.1750619964906,6.41019222557229,13.1347963724696,9.52241090714529,4.97028409626094,5.05499471884597,10.188613286708,9.47561878969356,5.89204721336196,12.8639542647607,10.0526495449786,10.9571810379689,5.30680985609885,10.2081495066083,7.66239884980555,9.71962371512519,9.84615478767553,8.18170489378188,10.256582193444,5.14152988901547,7.79111475462665,9.50722806112561,9.55588960414715,6.72795323105399,12.0696147209169,6.05657220395491,7.89002113626979,5.48417662989078,5.30099502449883,6.66601273724808,6.9440915762266,9.87189269762974,8.3915121300899,8.76483978212345,9.005019286393,7.02497586609462,8.47490358338644,9.51476113067762,9.5852147734549,11.1643923286771,7.73302373950433,11.2834333648596,13.3008855054375,9.84520876025826,9.97901399588424,9.38902576559253,7.20038652460099,7.15108974337774,6.28687915979223,10.289251809532,9.50176285890508,9.93069567613106,7.09867555872993,5.88932057224545,7.61847155153532,7.1132360257209,7.16735160185778,8.94134886877786,6.53923885087387,10.0843070601158,11.3224515840324,5.94415237456208,11.2665286879305,5.71559936733197,9.77210362677366,6.70823040180074,7.65552908985205,0,1,"189","IP"
"GSM158894.CEL.gz",5.10905698099038,6.08795189821324,4.43328471995908,6.08791019316019,4.90079446196416,5.207626116941,5.30931901320066,8.84908410437313,8.78035176833711,11.6226141719798,10.334436047093,9.08253025610095,5.70855215496426,6.49036507886115,10.9005676951471,5.30171885861481,10.319056857605,10.1995399372827,10.9215739411244,5.90198048136526,6.27272704208392,5.82910118528844,6.56299456733693,7.76590562651123,4.78274343572233,5.11860432495327,10.3898948716387,10.1255543311941,7.78694199712687,5.03209993939835,5.67145682260157,6.21732926793318,6.62681952728059,11.0429751104219,7.14331459689214,12.2136210634466,7.01112357397481,9.25357933398704,6.31260168976261,5.32651882061944,5.78883554434719,7.74560718296508,7.46232568904846,5.92479220538782,5.16713890496129,5.93064978047239,5.12954158185526,5.42244156644393,5.46006639688275,5.82030020574026,9.76810017228865,10.0222762218758,4.55606567202744,6.25890069529341,5.61183166677087,8.32148104830809,5.17361114023001,10.2307309992175,8.30521010842784,9.80035475736763,5.47277031018709,5.88472297748145,5.85834163246647,5.91914890446538,7.18476359882646,11.1002351480057,8.74944780282581,5.08514640828739,6.00702996478765,9.92887338305943,4.83105963020208,11.6193799553268,7.66570191618987,5.93007500585109,11.3234632486163,7.08474980378757,6.96741083336004,5.14382427040756,7.25228533998837,10.9364955941715,5.44947806288672,5.52360338086906,6.17752142717881,7.42147695305076,10.0112222981934,5.16811325688808,5.04928077683094,0,1,"326","IP"
"GSM158895.CEL.gz",7.98547066283069,6.37327595103894,4.66128706229477,8.84964634494616,9.5561221641438,7.36821296026317,11.7891203895397,8.35553375859079,8.4129069500669,7.62197357895784,9.13102730674308,7.27606394966307,5.65428117228855,6.39077718848827,10.9886672500059,9.21519140097366,11.3109279976941,7.32251500054627,8.39211818535592,8.73621502289346,10.6238120432566,6.47410506910945,13.7235802053345,10.1160358698107,5.05951877380015,5.17267108126436,8.97861272392796,8.52996390648712,5.25131734094014,6.37380757429418,8.31467266958454,12.555659844345,5.25455640514041,9.50456325226481,7.28433300519009,9.31608283950125,7.60808613121435,8.30550830886615,7.93529190637113,5.10399933411895,7.71147008989525,8.93392732227173,9.143587957992,5.94783610450909,12.0021930505989,6.37169009503829,7.05613009596494,5.37731528372749,5.62174711452056,6.31267657628789,5.97181078007745,9.19003768615805,11.9258144008557,8.39714057070541,8.0491601935362,6.61335213883454,6.25229135922407,9.93175623149382,8.95607623477709,10.5966646806626,6.45830967201796,9.70343770986381,13.3289362211821,11.0328724936859,10.1946658166548,8.89038563008713,6.93503032174772,5.06356708214298,6.58138575507497,10.0124067610682,10.3087736623625,9.08585214378492,7.86775212806864,6.27534827803718,6.85532323645264,7.65325727784183,7.42343723937538,8.66725875078009,6.65108586781839,9.18123091617609,11.8902378603141,5.76273375575174,11.4758658099557,5.4818002663033,9.70230560609734,6.46625418725739,7.08001749862769,0,1,"364","IP"
"GSM158898.CEL.gz",8.75300211639551,6.50217486239891,4.73992942047075,9.87142114557777,8.30807376973354,5.26116710903006,11.1317696611435,9.10604254583435,8.92246965430257,9.20409767693278,10.0633538685307,7.22847983984225,6.75430748062852,8.22348671714574,10.6086664472058,9.9756915187409,10.4103405753393,11.9647060219932,12.4850757099987,10.1113964611779,10.9715722977073,6.24055204166358,10.1527521487644,10.3289657715758,4.95217894288583,5.32533469824991,8.33651332864993,7.55691152336291,5.12506912226951,11.3287661713156,9.31853608053159,11.1946645278262,5.13251276910995,10.7602035066603,6.90046545951237,8.59113436780003,6.68161310606172,8.41265446114246,7.37286987903624,5.17916808803663,7.58578214836649,8.45982395331383,8.15841096291873,8.05904831182935,11.2781520506583,6.19729296272691,7.84414700645797,5.81728833543859,5.44197732225507,5.89765376843777,7.30091230319873,9.78324538843272,10.4990876917032,10.0131636124719,9.78215321428775,6.60674754056959,6.63953488639795,10.7661830944771,7.67769846848987,12.1554263919763,7.60874644721257,6.28132939427013,13.5797544972876,9.90155577075966,10.0700980519228,9.29910166080168,7.28867847165415,6.5016208018952,5.64789430245174,8.32661109517244,9.45728736306522,12.5974561895662,7.17709179696654,6.6490967464123,9.38886966864501,7.62316760369778,6.9026564619763,8.73785758846561,7.91257065486581,8.80439131353326,11.1604131346425,5.60578283955429,11.3939976403645,5.09201180765512,10.4460503495993,6.47678501419088,8.42903331272255,0,1,"213","IP"
"GSM158917.CEL.gz",8.53168284387481,7.20117891136167,4.56096436038444,9.81089218335612,9.37767328933566,8.43300705159947,11.5556516370329,9.71676252528862,9.85193774197788,9.15803356265208,9.07214749086819,7.95543787606167,5.72847613110236,7.21631003685298,10.8264466528173,10.4076568417311,10.9166367019471,9.84000290723222,10.5165204496291,10.2001526189714,11.1360508145037,5.73200789484557,12.5161151524612,10.6984770758352,4.88842466736279,5.15006944155124,9.43502701315838,9.49082886274102,6.46177305742852,10.9786741233528,10.0826480757757,12.2722801189716,4.88842466736278,11.0049370468804,9.51772856792855,9.14461077399132,8.53891438128627,7.99236387900921,11.6323628138633,5.00841114985109,7.91117375497045,11.8179513377401,11.7551563568943,5.75461055994613,11.7760240387784,6.40193366929449,8.36524651640801,5.26556106292632,5.47252594457685,5.49692505626145,7.03923994173377,9.73771780652272,11.897366186968,10.3307647784254,10.3916027566653,6.99883995052798,8.12656651641145,11.090681280142,10.1486600552507,11.0481666088675,8.42662315892074,11.6535880202145,14.0207736478146,10.8786893860037,10.8547115434699,9.50455730698355,8.09399880722467,7.73951720203696,7.18259664842499,10.9926716187079,10.5021811468772,11.5272623608863,9.56926271868459,6.82153781724247,9.23227828880064,7.61741613502643,8.09985150862746,9.17504156427539,6.73728881680365,9.37164900539349,11.9254924903961,5.37732073734849,11.5463177054279,5.57987349745291,10.2910888890759,6.58296138147183,9.57697423550011,0,1,"358","IP"
"GSM158929.CEL.gz",8.79453706947675,9.81538906213966,4.75957333985806,9.47806753032638,7.98830719071807,7.00368727464516,8.97504840329258,8.67388238509386,9.54294874197547,8.69501815079502,9.54494424741601,9.10265842452298,9.41610532542699,10.2535252950695,10.153967992096,10.4391211285281,9.49615851151832,12.9671578988528,13.1438156437106,9.85304102628912,11.1114750465143,5.65526364639864,9.57579016009468,10.3252539096092,4.86919029302462,5.15115928465368,10.9448065321463,10.9343370251736,8.61021858015929,6.44321153848403,9.49421497906411,9.59581673053642,5.23153440424779,12.3973469477111,8.4690870427348,11.4276976960251,10.8306427189435,8.35191248114683,8.34960377092511,5.38258920529217,11.0082685130606,10.4408915511797,10.4089608783585,6.63437210019125,8.67059669167337,5.74099121015699,7.26598973057435,5.54917352101032,5.21604657548862,6.00863645580257,8.84145023555755,12.1286123260443,7.30007194049697,10.1305932884615,11.3551676657135,7.35519677734581,9.61132466281725,10.1972637872633,9.60439993318578,11.534451784604,11.7208842160993,12.6912133542325,9.22622833611739,10.364176224799,8.73249238759795,9.7808881881016,8.01539462541901,5.72416353172178,8.1178128140956,11.598309740778,6.52747844589942,10.7638786516873,8.34877471843121,8.02856381835897,8.97669946573004,8.37762739169492,8.25954389779611,7.73938316159853,8.74042259927656,10.8331392288314,9.00893448090611,5.67753202464529,11.5954408059664,7.88429803830494,9.43743928569602,8.04567755208529,6.80471850358735,0,1,"40","IP"
"GSM158932.CEL.gz",7.99235874088292,9.69519045468156,7.83455430651433,10.2669261748444,8.66074835770458,7.86885464516616,11.4823565618509,9.43075698612015,9.82547372163818,8.60743804020043,9.87649175908303,9.01240859116384,7.55381641266422,8.98348463300672,9.79847189438962,10.6344843335531,9.59795275568257,14.0746561503486,14.3722741932048,10.172936817531,10.831959491144,6.19961956230553,11.6733013541395,9.59426698323215,4.92772467740304,5.11642304910179,10.5323007141782,10.6119859937689,7.73849809542993,10.1303601511172,8.92037397027033,9.69226711895752,5.12855082625573,11.5309229940864,9.2239355622243,8.38448906368901,9.07219179361564,8.15547975510728,13.6828529715252,5.16003528109608,10.7249727854121,9.95241968879879,9.75750239277602,6.27548673238854,11.1696208120119,5.69027989509958,8.3589642596689,5.068687035735,5.30508035800714,5.71873224570687,7.6683451480334,9.52348445540172,9.87142802151052,8.5330584158597,9.30035853120773,6.41786308275995,9.45420649704174,9.86450904593061,10.2632427668052,10.094151148057,11.2965285526483,10.7588816790775,11.8964402700269,10.5013763070581,8.29867181763385,11.1096976203554,9.66637396403287,8.53901702396791,7.08085879087134,12.1191644365972,9.30999725102617,10.7434391618027,7.66764437938078,5.53941771734176,8.46481257517599,9.22138168058342,7.7232717952423,7.91909940656837,6.75764875484415,10.4034733121336,10.6676972525513,5.30509765670055,11.0137029327497,5.62279737094495,9.22115551411205,7.96851895421496,7.41475569048482,0,1,"169","IP"
"GSM158933.CEL.gz",9.56634695533015,12.4221921930751,8.04108401585336,9.11337402777265,6.53198067986525,12.2730985760595,9.32319543510935,9.55176572024213,9.70569116078656,7.67761324256455,10.5700700022766,9.89578872112753,10.2919444407022,10.8439091576872,9.47326479192431,9.74513140146856,9.87475411599836,11.6954109289681,12.0493003798097,9.83045315965235,11.4488935703023,5.75963054814041,10.7114779074396,10.6826333294209,4.89692551805544,4.86928103481099,11.1573531220778,11.1595126241139,8.05558008552322,8.0136584967184,8.43641863050493,10.4015641333402,5.03069149965308,11.4494795180345,8.39374422328214,11.1729294714704,8.81803520227269,8.03885968852699,11.7729955356191,5.07732151927548,13.0595127179567,11.62042918964,11.5016483600128,9.46232501515808,9.89604948322907,5.89866772882174,8.5900863050022,5.1809734410065,5.14995514053234,5.76328994080764,7.56479031166313,11.7593234882357,9.39420280996899,10.3405452909207,9.56514751127085,8.83831972033296,10.0624719751205,10.2928890104874,9.54956891049913,10.2909593283928,13.2777328849524,10.4788758761608,10.5528370970234,11.5289851312842,10.1812356501459,11.6370672868874,10.1467027735077,6.79988320737939,8.23997318055602,11.9056079170897,8.55225198167162,10.7266377678874,7.78590433117428,8.7701723527934,7.2581950500018,9.94179281267586,8.8359439747424,8.20942498126841,8.12028419776978,9.81212982789316,10.4287889410988,5.52601881856166,11.5705265396444,5.69630443276178,9.99498418250801,10.1025816993236,7.49703126351651,0,1,"73","IP"
"GSM158934.CEL.gz",5.20603649775304,8.63321501570997,7.38831261678571,10.1027033549942,6.6458801225229,11.0557321858143,9.35664203029882,9.86273694492411,10.0749919195948,5.90299523153363,11.4858713779223,9.86657349602386,8.50854266899522,9.26066629092803,11.2609557331977,9.86812688242716,10.7035296085661,6.25150352326004,7.53288723944697,10.9338178334592,6.62133234913684,6.37621634305639,6.68153427638298,7.63864096127519,5.05696324735949,5.06665039539651,11.7891299145377,11.6614096264841,9.33536582868638,5.15922025739258,8.49907845331519,11.11643704094,5.960931842787,10.9874312840373,6.2929072276926,12.8593088780284,10.0122764892129,8.38850220724073,6.27609463076259,5.15116786654332,9.48887603273035,7.93491192609999,7.83610234697524,5.59486297953664,5.53359928330424,5.51797932585145,8.15411228319226,4.94885214486215,5.21257364618685,5.78332164723435,11.0426883254343,12.1613774011526,8.46339265385334,6.77053263635365,6.22899917797604,9.56106985090118,5.36766427136042,10.3972281506084,6.24221623201985,7.63705889034359,10.1096830235234,11.4653946402701,5.86126252566846,10.8546876108041,9.90732970138081,9.71333708351896,7.73076136146534,5.64380019798216,9.1423357096363,11.9103674338456,8.16176840675312,10.2393374016544,8.63613204293092,6.08523924045204,5.59963465942121,10.9208349804617,7.20913298642876,9.00689947576896,6.65258415471235,11.5309615251259,5.65628325351247,5.60649832779499,8.48888133580447,8.91823470400038,6.85859296842478,5.53014923469209,5.86896366559575,0,1,"246","IP"
"GSM158940.CEL.gz",8.90519792436951,9.29657990989528,5.33039608693632,9.88992361792431,9.01810394333883,8.80143039673257,9.67218936940198,9.3368082501652,9.42038098638592,8.55065837606043,9.56858643132412,9.14042654291886,8.44750383008546,9.26645515861369,8.96540138113044,11.2886197128774,10.3007953233276,11.9195025829471,12.1428704247762,10.4151560841782,11.3779686173555,5.95628793962057,10.8778991847624,9.71936296160327,4.94331221234682,5.0058442446631,10.8366476765623,10.832985450048,7.40941556561161,8.36630492336413,8.97872643439939,11.5775028504923,5.00588412899513,10.5701236878891,8.34747940329811,10.1196103008806,10.195009596876,7.93940349423709,11.3882839107939,5.57085919108706,10.2026322732439,9.80528123576116,9.63128870452671,6.37423859670538,11.5572013485014,5.64643530510002,8.14159922509297,5.08133586122061,5.04500893456598,6.12099625292152,6.41094389878671,10.5437622683042,10.268132788801,9.46244876134184,9.30969593608204,7.45565772119675,10.1625695971268,10.7868732099022,9.25227965983415,11.4808964949813,11.0528228150251,12.0168216296708,12.6562049399602,11.1747972334586,9.59849151714044,10.8331312653105,9.63528558794526,8.94604856661335,9.96042067801765,12.465876768982,8.38285925234471,10.0348508175208,7.36271678670852,5.64162048479363,8.49039959362809,7.0096635768837,8.19154730125113,7.9862136964253,6.23466898875516,10.6282879556183,11.7762466300494,5.41147506811429,11.6216966906999,6.1201103491401,9.6171934534285,8.76248437240863,6.06968374532271,0,1,"14","IP"
"GSM158941.CEL.gz",9.96582497721122,11.7417925246144,4.33025102066616,9.50685039286721,4.83563272268557,12.8153917777939,6.36779871198699,9.41511982216545,9.94745582022839,5.96477196044936,11.9698005804349,10.6781794759555,10.7575816300829,11.5066174830026,9.33820075878696,8.45649911937189,9.39628543444763,11.2623551219622,11.8107829689362,9.81526934712,10.4178009442883,5.85221325154406,6.57449189940361,11.3505493417112,4.84918317277538,5.03736227561159,11.2571010786295,11.348846470085,8.9533263889142,11.4508195566288,6.4290975469027,7.02898313587706,5.46681953236003,7.54209185555282,6.04848708173914,12.4634680932209,7.33595221678091,8.03500729488994,7.3836045441877,5.3653021492106,12.6439862628044,10.8115969767111,10.9221664016545,8.34615615723599,5.05076881060157,7.33706556253593,6.56012998400458,7.50871212295448,6.02396829233058,6.06774912368108,6.72031969079565,12.0539767553884,6.54612534333493,11.2938877760015,11.4368700325666,9.43804839927081,10.4965485270779,10.8032142931232,5.88074944216165,10.6283636481719,13.0714673353934,6.30809728013484,5.25689673938597,10.3274545540166,10.5270178014739,12.0459167168406,11.2591641880217,5.23471607862063,7.85121641404588,11.2996451127174,8.42135502532717,10.3038346796406,9.17996815968344,9.95574439300654,5.76488754596059,10.4209806490275,8.20463275216143,8.74500714125744,6.38542958079301,9.10595469802493,5.61531816701494,5.69954780581911,12.6246269142012,8.9197618962054,9.91390294311022,10.3403283285139,7.29498158437341,0,1,"208","IP"
"GSM158950.CEL.gz",9.24307459634155,11.3186067787714,5.11130814694074,10.1379086862388,10.5991431862042,7.22231496598793,10.3806984948224,9.62380462939429,9.50726004643973,8.15172188920694,9.75975352607278,9.64873786259573,8.89647527681415,9.79445197997993,10.0831878794546,12.3439597189594,10.1413290516412,10.9581770950597,11.5107667299922,10.6399243991775,11.1424931002628,6.07077708043562,11.5664949215574,10.3532033545684,5.02503802716803,4.88934456443606,11.9187328791066,11.9405317226793,10.1290641443806,7.91166198107755,9.79630302738231,11.5389068449131,5.4754987624688,11.3098127701671,8.99676258242247,10.5094431927068,12.036461331206,7.8945991772461,8.64688789163257,5.17427147458045,12.1714105641726,11.7385625601854,11.509422090988,7.01871593777244,11.0284776189802,5.63930391024794,8.15686479635854,4.80854982619447,5.18510985127702,5.84577498691499,7.39055336221015,10.7826334901607,9.80475384541818,10.727479799946,9.27872733076761,9.97551357711469,10.0874340774874,10.7207470314045,10.3700902712531,10.7933776917707,12.8857728439515,13.8753720797359,9.73339215005787,11.0858324284507,9.28050497678617,12.5100377174021,10.608741546885,6.96434121508692,11.0778741615783,12.8088027690387,7.50254339103529,11.3464922062735,8.36853263471698,5.96332379334754,8.1655726946683,9.55402557714173,7.82209192166186,8.3435157866739,6.67269028942648,11.9907623204606,11.1118583910148,5.41239750164758,11.6851608958,8.99416028088186,9.54184597916642,9.34270545289906,7.46654929689576,0,1,"276","IP"
"GSM158951.CEL.gz",6.66871818977521,8.11083220521374,4.81882246080867,7.54323140935287,8.12451901543691,10.1685666090734,8.92871943143347,10.3745964781172,10.1994745671601,8.45820883220757,9.24679683626947,8.09404693646452,6.34709503387788,7.86992671986532,10.4403389229044,9.1529456653022,9.77796698423438,13.6159433852601,13.5684700919663,7.41942129146329,8.57854102094344,6.4131321922171,11.1853665613863,9.56542416850675,5.14824452874514,5.03821116582646,7.30622668924421,6.26614685229554,6.33797068245514,9.54549001756881,6.56620920411556,10.1229988744617,5.10701678372416,8.63162703030716,7.24326110317103,8.67109498755435,7.83382700799313,8.39882542957518,13.6516150241559,5.16768725886895,9.08593784057434,10.604355201889,10.706188996811,5.81699098879527,9.59648160170067,7.41942129146329,6.20185541356911,6.95091965888516,6.63304292720802,5.70781626337801,8.53520407324759,10.5538278153349,8.51278003512372,8.90663164444459,9.34084385622809,6.20227150948755,8.14557315508996,9.26031251865732,8.47291877978796,8.03753380587841,10.1108076707015,12.1465784320752,10.2399457349416,10.356364263459,8.8846468085899,10.5593777366986,8.5778636346133,7.557883482804,8.29601050667775,11.1267947381565,7.33289117447363,8.84369507606784,8.29725908657825,6.22880390152156,8.80885651286997,6.63693982389293,7.24888950195627,6.37615246749837,7.04953961818588,8.66115889510241,9.29765541689049,6.00092882949327,8.58221150027926,6.44621501783691,6.65305650066732,6.19573735656267,6.31042859905002,0,1,"362","IP"
"GSM158952.CEL.gz",8.79088994092851,8.70927167603544,4.63261803492363,9.58368922777163,11.6656819184187,11.0843194852094,9.55465874938449,10.2869895648962,10.3463104881052,8.30121689312745,12.230898486047,8.74106061968427,8.22145515277583,9.06717531615532,10.3987041599126,11.1374933761313,10.6134490557553,10.8906222617075,11.1406520673394,9.81765401422571,11.3860140041484,5.92654628053296,12.4950587760598,10.2937349092274,4.86317159963227,5.05275550311923,9.10626858005394,9.01440794573228,7.03711691922797,9.41673101376773,10.1402250745877,12.2996441070979,4.95648281538052,11.0814807171456,8.54015558889742,9.51784895005655,7.39106506839145,7.79353114100176,12.8825993054346,5.05248727236858,9.36342406777575,12.6028331574444,12.44156056333,7.38833244410819,12.2999804940969,6.69983293367555,8.56074704473136,5.07489810797935,5.69800818870217,5.51147490740792,8.92862937117476,10.9169184633477,12.619806391067,10.1276200597623,9.97488847257971,7.51051114241398,8.27402493051665,11.0210367916253,9.44112850624276,10.1675974498585,10.2989421281702,8.9237127042294,13.9353082380341,11.2794477385214,10.8391514417091,10.1389256131428,8.58348345855787,6.04303775555485,6.53346986554922,9.7793601001891,11.3906316387279,13.0300252955657,8.50316047425653,7.00159177846714,8.49622894439736,7.46571712727623,8.74084419064966,9.0219487151679,9.35647919162226,9.46400408129677,12.5522245994478,5.30816385571549,11.1033292857691,5.91170423962344,9.4353780648755,7.49162615753817,8.41200248336709,0,1,"237","IP"
"GSM158958.CEL.gz",9.02532640761803,11.4641581822211,4.6515301644921,10.3874405086638,7.44328892008591,11.9090096740858,9.98951468994425,9.92649158636096,10.1347317436913,5.67008972649209,9.27388764578037,10.7062823767099,10.7835817875237,11.226097923395,8.72480282869739,9.83148845037511,9.80752237872437,11.5283867041885,11.8982018357783,10.887630820325,12.1805911643329,5.38026595674737,8.11166382818001,11.0674091038671,4.55889429182891,5.10914338738301,11.1005885472739,12.0318065173427,8.50278674638743,12.1317614599929,10.1851177657655,8.58987444401849,4.83214973759322,13.2460072863584,9.5486500024634,11.510436548401,9.81831957352437,7.85175057151855,12.4383270231884,5.3199749547162,12.199381430181,12.7346014801826,12.4107815378312,8.59839336102305,7.92994778081375,4.98459445740925,9.33499459404058,5.12271197282963,5.06527315821796,4.6285498264807,10.7445159219701,12.540806325146,8.75976918827769,10.5470002976391,11.0327418298177,8.6622014776433,10.6250127843888,10.4587792464119,10.6655051942768,11.2050258933056,13.0064785931444,9.4804969706725,9.43325110555308,11.2767445395955,10.3049130027995,12.0402568982731,10.5176084675929,5.65495539541555,8.10452022072645,11.6832242317001,6.69786532539125,11.2831803792262,9.37973551912284,8.41899160074222,6.61425538311737,9.9868776564366,9.8114919702461,9.05836729528612,10.2513880819511,11.678830022388,7.90735700810427,5.64864410101624,12.0589756646884,9.17532941122967,10.2450213102567,10.3234219024988,7.91664647341364,0,1,"249","IP"
