sample,X202887_s_at
GSM158718.CEL.gz,7.65590347265526
GSM158723.CEL.gz,10.9015927931765
GSM158736.CEL.gz,11.0524675694556
GSM158737.CEL.gz,9.89395292418062
GSM158740.CEL.gz,11.0161345611723
GSM158744.CEL.gz,9.40526902681593
GSM158751.CEL.gz,11.4501220094102
GSM158757.CEL.gz,13.0194446700727
GSM158758.CEL.gz,11.0688261677229
GSM158759.CEL.gz,10.9110775101687
GSM158761.CEL.gz,11.9927675421095
GSM158763.CEL.gz,12.2795576695359
GSM158764.CEL.gz,12.3090714735037
GSM158788.CEL.gz,12.0217394363541
GSM158792.CEL.gz,12.2829607543239
GSM158804.CEL.gz,12.4617010522568
GSM158807.CEL.gz,11.0488561077973
GSM158818.CEL.gz,10.9514395046981
GSM158822.CEL.gz,9.87424362326539
GSM158826.CEL.gz,12.0192957108595
GSM158828.CEL.gz,8.22792937736943
GSM158831.CEL.gz,8.48102010799902
GSM158846.CEL.gz,12.7802557902354
GSM158850.CEL.gz,11.8230269189269
GSM158857.CEL.gz,11.8430173334801
GSM158862.CEL.gz,10.9158070371897
GSM158866.CEL.gz,9.34331469784048
GSM158867.CEL.gz,9.58101096656149
GSM158868.CEL.gz,9.62929188382548
GSM158869.CEL.gz,12.0393393427414
GSM158879.CEL.gz,10.7658751750569
GSM158880.CEL.gz,10.5835069549042
GSM158882.CEL.gz,9.89717244128991
GSM158884.CEL.gz,9.77918120869779
GSM158891.CEL.gz,7.75631911224099
GSM158901.CEL.gz,11.8839786979694
GSM158910.CEL.gz,11.2854642247808
GSM158924.CEL.gz,8.70068015336071
GSM158928.CEL.gz,11.8042633810429
GSM158930.CEL.gz,11.7271255106311
GSM158935.CEL.gz,10.7315059648546
GSM158936.CEL.gz,10.7385008186228
GSM158937.CEL.gz,8.26065411630587
GSM158939.CEL.gz,10.5382380944542
GSM158943.CEL.gz,8.61703674703285
GSM158949.CEL.gz,10.7883222568258
GSM158956.CEL.gz,9.9937978235679
GSM158964.CEL.gz,11.3245502077335
GSM158979.CEL.gz,11.1518418219625
GSM158983.CEL.gz,11.1779846513272
GSM158994.CEL.gz,8.59778503364818
GSM159003.CEL.gz,12.7749688062518
GSM159007.CEL.gz,11.6824737363361
GSM159011.CEL.gz,11.1088453928082
GSM159016.CEL.gz,9.37735166131318
GSM159018.CEL.gz,10.1214457031914
GSM159019.CEL.gz,10.5648572603593
GSM159024.CEL.gz,12.7115574191859
GSM159028.CEL.gz,10.7526929178978
GSM159033.CEL.gz,11.280358815546
GSM159040.CEL.gz,9.57386296478467
GSM159045.CEL.gz,9.56446655237662
GSM159051.CEL.gz,9.16446455759494
GSM159052.CEL.gz,8.80862469992809
GSM159056.CEL.gz,9.1217142299859
GSM159060.CEL.gz,11.0113281880698
GSM159062.CEL.gz,9.95696084169686
GSM159063.CEL.gz,11.2859610118352
GSM159069.CEL.gz,11.4551846948928
GSM159071.CEL.gz,11.3744122172699
GSM159080.CEL.gz,10.7148154710663
GSM159087.CEL.gz,9.52699427330968
GSM159099.CEL.gz,11.9912673302698
GSM159102.CEL.gz,10.3387304232882
GSM159103.CEL.gz,11.1850585541405
GSM159117.CEL.gz,10.2464761711786
GSM159121.CEL.gz,8.70129175427149
GSM159126.CEL.gz,10.9502776562916
GSM159131.CEL.gz,7.73302911026861
GSM159134.CEL.gz,8.20573226903737
GSM159139.CEL.gz,10.7575666753536
GSM159141.CEL.gz,9.11803464874673
GSM159144.CEL.gz,10.542443395074
GSM159146.CEL.gz,11.3234315876896
GSM159152.CEL.gz,8.35625062555522
GSM159155.CEL.gz,11.5257759231711
GSM159160.CEL.gz,7.87775870288609
GSM159161.CEL.gz,13.0008434859535
GSM159162.CEL.gz,8.79680151111048
GSM159163.CEL.gz,10.244381450443
GSM159169.CEL.gz,10.8503999668398
GSM158712.CEL.gz,9.05027478986958
GSM158714.CEL.gz,8.76100332736861
GSM158716.CEL.gz,10.1032600102951
GSM158719.CEL.gz,8.37798506203725
GSM158721.CEL.gz,10.4454216482574
GSM158722.CEL.gz,11.233240387055
GSM158725.CEL.gz,10.2979734630044
GSM158728.CEL.gz,8.66307002372882
GSM158742.CEL.gz,7.7719830706118
GSM158750.CEL.gz,9.23649157768291
GSM158752.CEL.gz,10.0792095141162
GSM158756.CEL.gz,9.77048824461703
GSM158773.CEL.gz,9.00440999806004
GSM158775.CEL.gz,8.15246511135544
GSM158781.CEL.gz,9.61262376812062
GSM158782.CEL.gz,10.3385701102718
GSM158791.CEL.gz,8.92815026656087
GSM158799.CEL.gz,10.4655811613511
GSM158803.CEL.gz,9.768859905774
GSM158810.CEL.gz,8.5817753170243
GSM158811.CEL.gz,8.96654702129002
GSM158812.CEL.gz,12.0169178423678
GSM158813.CEL.gz,9.77321947239962
GSM158814.CEL.gz,9.34474130955431
GSM158820.CEL.gz,8.13261342520818
GSM158830.CEL.gz,8.89167323205959
GSM158833.CEL.gz,8.96654769820122
GSM158839.CEL.gz,8.0758651602157
GSM158841.CEL.gz,10.2292454004759
GSM158849.CEL.gz,9.22396753401099
GSM158851.CEL.gz,9.90535190384357
GSM158853.CEL.gz,10.4400256473755
GSM158859.CEL.gz,11.6462048881981
GSM158860.CEL.gz,9.90177574578166
GSM158861.CEL.gz,9.00538752649292
GSM158863.CEL.gz,11.6372520492242
GSM158873.CEL.gz,8.05760012817435
GSM158877.CEL.gz,8.37624324297938
GSM158878.CEL.gz,7.75109740453346
GSM158885.CEL.gz,8.11210038571746
GSM158888.CEL.gz,9.19839577841564
GSM158890.CEL.gz,8.81574991728611
GSM158899.CEL.gz,8.40669307186306
GSM158900.CEL.gz,9.08751578615897
GSM158904.CEL.gz,7.9852542050264
GSM158905.CEL.gz,11.3836397173016
GSM158906.CEL.gz,11.7914032543578
GSM158911.CEL.gz,10.4778042657307
GSM158912.CEL.gz,8.40009483871093
GSM158914.CEL.gz,8.41688803965075
GSM158918.CEL.gz,7.53783181779914
GSM158919.CEL.gz,8.91950997262079
GSM158920.CEL.gz,8.21592252453661
GSM158921.CEL.gz,9.41926411728698
GSM158922.CEL.gz,7.90420554425158
GSM158923.CEL.gz,8.0803879574392
GSM158925.CEL.gz,10.5555737480866
GSM158927.CEL.gz,9.23508085655538
GSM158931.CEL.gz,8.06761648238913
GSM158945.CEL.gz,8.66782069661536
GSM158959.CEL.gz,8.37384176566113
GSM158966.CEL.gz,9.15084465360678
GSM158969.CEL.gz,7.84299284011008
GSM158970.CEL.gz,9.85516378801649
GSM158975.CEL.gz,7.68864106831177
GSM158980.CEL.gz,8.85198524448618
GSM158982.CEL.gz,8.57029986790118
GSM158984.CEL.gz,8.47796134921791
GSM158985.CEL.gz,8.4312081395666
GSM158991.CEL.gz,9.24802723827028
GSM158993.CEL.gz,8.60867194918367
GSM158999.CEL.gz,8.82112528476206
GSM159005.CEL.gz,9.1395666833715
GSM159006.CEL.gz,9.43766448459095
GSM159012.CEL.gz,9.1825462871674
GSM159026.CEL.gz,9.25357660581368
GSM159031.CEL.gz,8.61790559032092
GSM159032.CEL.gz,9.45006011625514
GSM159037.CEL.gz,8.79341430505804
GSM159050.CEL.gz,8.56408870279306
GSM159059.CEL.gz,8.89481736725207
GSM159061.CEL.gz,11.5417993556883
GSM159068.CEL.gz,8.80927061818659
GSM159081.CEL.gz,9.32906382188041
GSM159082.CEL.gz,9.44421931462729
GSM159083.CEL.gz,9.13134940147144
GSM159084.CEL.gz,9.09574896710696
GSM159097.CEL.gz,8.3370722414262
GSM159105.CEL.gz,9.9770209084428
GSM159110.CEL.gz,8.77586069330235
GSM159111.CEL.gz,10.2641898720515
GSM159124.CEL.gz,8.6346822553846
GSM159142.CEL.gz,11.2158375352703
