sample,X202887_s_at
GSM158984.CEL.gz,0.183225700679297
GSM158985.CEL.gz,0.182215270312313
GSM158991.CEL.gz,0.199868364673497
GSM158993.CEL.gz,0.186050618165757
GSM158999.CEL.gz,0.190642159654278
GSM159005.CEL.gz,0.197524315161025
GSM159006.CEL.gz,0.20396680484098
GSM159012.CEL.gz,0.198453190358262
GSM159026.CEL.gz,0.199988297604845
GSM159031.CEL.gz,0.186250175618016
GSM159032.CEL.gz,0.204234699232506
GSM159037.CEL.gz,0.190043269960914
GSM159050.CEL.gz,0.185087085044764
GSM159059.CEL.gz,0.192234792941052
GSM159061.CEL.gz,0.249441367675136
GSM159068.CEL.gz,0.190385956600249
GSM159081.CEL.gz,0.201619727318479
GSM159082.CEL.gz,0.204108467827725
GSM159083.CEL.gz,0.197346723264601
GSM159084.CEL.gz,0.196577326677116
GSM159097.CEL.gz,0.180180805281703
GSM159105.CEL.gz,0.215623375873266
GSM159110.CEL.gz,0.18966390130365
GSM159111.CEL.gz,0.221829671514777
GSM159124.CEL.gz,0.186612752903372
GSM159142.CEL.gz,0.242396680812262
GSM159143.CEL.gz,0.255868913367677
GSM159147.CEL.gz,0.180227535323307
GSM159149.CEL.gz,0.193891397673073
GSM159166.CEL.gz,0.191003745183185
GSM158711.CEL.gz,0.199021535096557
GSM158713.CEL.gz,0.217213238642898
GSM158715.CEL.gz,0.195340228389742
GSM158717.CEL.gz,0.170066052012657
GSM158720.CEL.gz,0.182188102835159
GSM158724.CEL.gz,0.201221520199252
GSM158726.CEL.gz,0.226763364168048
GSM158727.CEL.gz,0.169348478202139
GSM158729.CEL.gz,0.2425533979543
GSM158730.CEL.gz,0.230262306770767
GSM158731.CEL.gz,0.233974287048545
GSM158732.CEL.gz,0.222549297317214
GSM158733.CEL.gz,0.269089959879276
GSM158734.CEL.gz,0.263549386212687
GSM158735.CEL.gz,0.209186183234338
GSM158738.CEL.gz,0.196016956129506
GSM158739.CEL.gz,0.205416119730124
GSM158741.CEL.gz,0.197284483715319
GSM158743.CEL.gz,0.21080313480153
GSM158745.CEL.gz,0.207540970128661
GSM158746.CEL.gz,0.175361208810223
GSM158747.CEL.gz,0.233124603238222
GSM158748.CEL.gz,0.18013385279618
GSM158749.CEL.gz,0.187609753555943
GSM158753.CEL.gz,0.217763854866813
GSM158754.CEL.gz,0.233823926143354
GSM158755.CEL.gz,0.23333608656532
GSM158760.CEL.gz,0.199272054415402
GSM158762.CEL.gz,0.23143749104774
GSM158765.CEL.gz,0.192049525423574
GSM158766.CEL.gz,0.180996744223569
GSM158767.CEL.gz,0.217797704204791
GSM158768.CEL.gz,0.268206380887028
GSM158769.CEL.gz,0.232530541172041
GSM158770.CEL.gz,0.240045504628451
GSM158771.CEL.gz,0.224817763301309
GSM158772.CEL.gz,0.188733098867568
GSM158774.CEL.gz,0.249735812650881
GSM158776.CEL.gz,0.249169828438421
GSM158777.CEL.gz,0.220335420874714
GSM158778.CEL.gz,0.213119139963281
GSM158779.CEL.gz,0.254246029903269
GSM158780.CEL.gz,0.250977777147776
GSM158783.CEL.gz,0.234142211795078
GSM158784.CEL.gz,0.256898058481513
GSM158785.CEL.gz,0.276588552719777
GSM158786.CEL.gz,0.165012289537654
GSM158787.CEL.gz,0.231967253873685
GSM158789.CEL.gz,0.230287979559839
GSM158790.CEL.gz,0.254684302545818
GSM158793.CEL.gz,0.22948385814794
GSM158794.CEL.gz,0.178951296997041
GSM158795.CEL.gz,0.190398773411619
GSM158796.CEL.gz,0.228201825759063
GSM158797.CEL.gz,0.203189353538256
GSM158798.CEL.gz,0.237727787531245
GSM158800.CEL.gz,0.179407933250649
GSM158801.CEL.gz,0.240922505865652
GSM158802.CEL.gz,0.217067452318405
GSM158805.CEL.gz,0.259832416730619
GSM158806.CEL.gz,0.174635403796117
GSM158808.CEL.gz,0.276359279734004
GSM158809.CEL.gz,0.201386136543609
GSM158815.CEL.gz,0.224270052686274
GSM158816.CEL.gz,0.202226181636504
GSM158817.CEL.gz,0.212750382314663
GSM158819.CEL.gz,0.157354547574807
GSM158821.CEL.gz,0.188451659570196
GSM158823.CEL.gz,0.192800003851673
GSM158824.CEL.gz,0.179885169846468
GSM158825.CEL.gz,0.239160813939338
GSM158827.CEL.gz,0.187007155197201
GSM158829.CEL.gz,0.24551373191577
GSM158832.CEL.gz,0.241254722748483
GSM158834.CEL.gz,0.28318344080705
GSM158835.CEL.gz,0.237168622451246
GSM158836.CEL.gz,0.229811464901713
GSM158837.CEL.gz,0.202472757288677
GSM158838.CEL.gz,0.210171069118925
GSM158840.CEL.gz,0.229286099508947
GSM158842.CEL.gz,0.215198605515395
GSM158843.CEL.gz,0.197621723229853
GSM158844.CEL.gz,0.259537083625614
GSM158847.CEL.gz,0.266793634487176
GSM158848.CEL.gz,0.24618861448509
GSM158852.CEL.gz,0.215150227051282
GSM158854.CEL.gz,0.245101265979925
GSM158855.CEL.gz,0.21167458500753
GSM158856.CEL.gz,0.266460812417656
GSM158858.CEL.gz,0.188380469930623
GSM158864.CEL.gz,0.238163934721501
GSM158865.CEL.gz,0.229424365282961
GSM158870.CEL.gz,0.255263135416387
GSM158871.CEL.gz,0.267550283738418
GSM158872.CEL.gz,0.236302699156233
GSM158874.CEL.gz,0.233107893261632
GSM158875.CEL.gz,0.253912651217227
GSM158876.CEL.gz,0.194830361280196
GSM158883.CEL.gz,0.223438789293389
GSM158886.CEL.gz,0.223227714219179
GSM158889.CEL.gz,0.218568582069478
GSM158892.CEL.gz,0.244184074047035
GSM158893.CEL.gz,0.250921757494697
GSM158894.CEL.gz,0.224135504281818
GSM158895.CEL.gz,0.197944711985868
GSM158896.CEL.gz,0.219106095541052
GSM158897.CEL.gz,0.182673224910994
GSM158898.CEL.gz,0.216346690353647
GSM158902.CEL.gz,0.190094286353138
GSM158903.CEL.gz,0.176424557089595
GSM158907.CEL.gz,0.181477463800716
GSM158908.CEL.gz,0.279183368142914
GSM158909.CEL.gz,0.239230371204657
GSM158913.CEL.gz,0.210237132188867
GSM158916.CEL.gz,0.190041751087658
GSM158917.CEL.gz,0.194877112037007
GSM158926.CEL.gz,0.244646649452847
GSM158929.CEL.gz,0.206258381997824
GSM158932.CEL.gz,0.213258797147984
GSM158933.CEL.gz,0.227345001493721
GSM158934.CEL.gz,0.24748981191252
GSM158938.CEL.gz,0.181194232008522
GSM158940.CEL.gz,0.205059128247618
GSM158941.CEL.gz,0.257978521196755
GSM158942.CEL.gz,0.228126897318715
GSM158944.CEL.gz,0.235391513373633
GSM158946.CEL.gz,0.211128419251223
GSM158947.CEL.gz,0.202188457125775
GSM158948.CEL.gz,0.178667213149695
GSM158950.CEL.gz,0.209995567739025
GSM158951.CEL.gz,0.199966677944802
GSM158952.CEL.gz,0.264703071592075
GSM158953.CEL.gz,0.211702003735375
GSM158954.CEL.gz,0.227829740183034
GSM158955.CEL.gz,0.190390442758029
GSM158957.CEL.gz,0.216021944316034
GSM158958.CEL.gz,0.200610999297325
GSM158960.CEL.gz,0.217081100453046
GSM158961.CEL.gz,0.214279542851527
GSM158962.CEL.gz,0.269668690899739
GSM158963.CEL.gz,0.230370243798932
GSM158965.CEL.gz,0.209794696236337
GSM158967.CEL.gz,0.200151730715376
GSM158968.CEL.gz,0.255905166530648
GSM158971.CEL.gz,0.233394383406649
GSM158972.CEL.gz,0.282978767391899
GSM158973.CEL.gz,0.249373491587282
GSM158974.CEL.gz,0.196895898002819
GSM158976.CEL.gz,0.190227915666999
GSM158977.CEL.gz,0.236460027911494
GSM158978.CEL.gz,0.174133845036884
GSM158981.CEL.gz,0.217485878243451
GSM158986.CEL.gz,0.217000578969383
GSM158987.CEL.gz,0.209794883641444
GSM158988.CEL.gz,0.186595032979379
GSM158992.CEL.gz,0.201027672150731
GSM158995.CEL.gz,0.26953267466892
GSM158998.CEL.gz,0.216028992488075
GSM159000.CEL.gz,0.255895716945352
GSM159001.CEL.gz,0.191969177277638
GSM159002.CEL.gz,0.238007462585487
GSM159004.CEL.gz,0.235166967560517
GSM159009.CEL.gz,0.230526820362151
GSM159010.CEL.gz,0.248649780988325
GSM159013.CEL.gz,0.229803220253949
GSM159014.CEL.gz,0.19177629556403
GSM159015.CEL.gz,0.237391282478428
GSM159017.CEL.gz,0.186821123736262
GSM159020.CEL.gz,0.259129790112687
GSM159021.CEL.gz,0.204075801321057
GSM159022.CEL.gz,0.220123770871822
GSM159023.CEL.gz,0.179271563293645
GSM159025.CEL.gz,0.227950911882934
GSM159027.CEL.gz,0.226936111606781
GSM159029.CEL.gz,0.227771876077294
GSM159030.CEL.gz,0.247589656314958
GSM159034.CEL.gz,0.189195386825455
GSM159035.CEL.gz,0.208248204735756
GSM159036.CEL.gz,0.235337006657687
GSM159038.CEL.gz,0.231875052709563
GSM159039.CEL.gz,0.193226488577568
GSM159041.CEL.gz,0.203118765102571
GSM159042.CEL.gz,0.169461001956662
GSM159043.CEL.gz,0.243373080822553
GSM159044.CEL.gz,0.181437346979468
GSM159046.CEL.gz,0.270674686518344
GSM159047.CEL.gz,0.220810127548061
GSM159048.CEL.gz,0.251705213172023
GSM159049.CEL.gz,0.20448801967804
GSM159053.CEL.gz,0.185610908016214
GSM159054.CEL.gz,0.190757297177925
GSM159055.CEL.gz,0.209755799891952
GSM159057.CEL.gz,0.250074234682906
GSM159058.CEL.gz,0.211231994935489
GSM159064.CEL.gz,0.256625335425463
GSM159065.CEL.gz,0.234206942127319
GSM159066.CEL.gz,0.268728692614251
GSM159067.CEL.gz,0.227921335041654
GSM159070.CEL.gz,0.252034261188679
GSM159072.CEL.gz,0.242232190066671
GSM159073.CEL.gz,0.190206947942847
GSM159074.CEL.gz,0.203123836595016
GSM159075.CEL.gz,0.191041336692986
GSM159076.CEL.gz,0.227416472359935
GSM159077.CEL.gz,0.211550038759492
GSM159078.CEL.gz,0.237791460468411
GSM159079.CEL.gz,0.205990264607667
GSM159085.CEL.gz,0.172658125918717
GSM159086.CEL.gz,0.206243363663812
GSM159088.CEL.gz,0.258210096774511
GSM159089.CEL.gz,0.193015893881831
GSM159090.CEL.gz,0.187582676173414
GSM159091.CEL.gz,0.219981299900695
GSM159092.CEL.gz,0.200345192258231
GSM159093.CEL.gz,0.192399408286032
GSM159094.CEL.gz,0.215792586579864
GSM159095.CEL.gz,0.246908941425265
GSM159096.CEL.gz,0.235712130713669
GSM159098.CEL.gz,0.233622405937691
GSM159100.CEL.gz,0.185991755186434
GSM159101.CEL.gz,0.251511763553528
GSM159104.CEL.gz,0.19682327800286
GSM159106.CEL.gz,0.23012089269253
GSM159107.CEL.gz,0.246715319488063
GSM159108.CEL.gz,0.195784050570776
GSM159109.CEL.gz,0.173571988182624
GSM159112.CEL.gz,0.230647328519984
GSM159113.CEL.gz,0.242972791364931
GSM159115.CEL.gz,0.236386883012544
GSM159116.CEL.gz,0.24713622407269
GSM159118.CEL.gz,0.283377247172711
GSM159119.CEL.gz,0.256474267547908
GSM159120.CEL.gz,0.276307127666534
GSM159122.CEL.gz,0.217168181487162
GSM159123.CEL.gz,0.186257095666889
GSM159125.CEL.gz,0.211870329686355
GSM159128.CEL.gz,0.205942568745797
GSM159129.CEL.gz,0.254055971149824
GSM159130.CEL.gz,0.238562182314331
GSM159132.CEL.gz,0.237943383130964
GSM159133.CEL.gz,0.213337897021848
GSM159135.CEL.gz,0.222097962062074
GSM159140.CEL.gz,0.222119097894969
GSM159145.CEL.gz,0.277085404512824
GSM159148.CEL.gz,0.211391792963787
GSM159150.CEL.gz,0.21935905063049
GSM159151.CEL.gz,0.212215548290356
GSM159153.CEL.gz,0.205723657546078
GSM159154.CEL.gz,0.239839863391102
GSM159156.CEL.gz,0.250290322808997
GSM159157.CEL.gz,0.195185819601909
GSM159158.CEL.gz,0.212955734868967
GSM159159.CEL.gz,0.265210711238856
GSM159164.CEL.gz,0.212015545695751
GSM159165.CEL.gz,0.212694821656081
GSM159167.CEL.gz,0.24756783612904
GSM159168.CEL.gz,0.251523912132342
GSM159170.CEL.gz,0.20664749317498
GSM159171.CEL.gz,0.218057979077307
