sample,X213241_at
GSM158718.CEL.gz,0.371067808346191
GSM158723.CEL.gz,0.435381057839969
GSM158736.CEL.gz,0.513295086215129
GSM158737.CEL.gz,0.434069627527693
GSM158740.CEL.gz,0.345195638405151
GSM158744.CEL.gz,0.435770990219781
GSM158751.CEL.gz,0.495888965231371
GSM158757.CEL.gz,0.404899065307832
GSM158758.CEL.gz,0.358884243861509
GSM158759.CEL.gz,0.441612383214013
GSM158761.CEL.gz,0.488213495079481
GSM158763.CEL.gz,0.424182728862102
GSM158764.CEL.gz,0.363710095431931
GSM158788.CEL.gz,0.420297716399562
GSM158792.CEL.gz,0.426100918985223
GSM158804.CEL.gz,0.465490863133645
GSM158807.CEL.gz,0.518354791472358
GSM158818.CEL.gz,0.473328269599203
GSM158822.CEL.gz,0.426860200986025
GSM158826.CEL.gz,0.449446825499798
GSM158828.CEL.gz,0.494669138983927
GSM158831.CEL.gz,0.32576862967965
GSM158846.CEL.gz,0.457483934745246
GSM158850.CEL.gz,0.465745784923005
GSM158857.CEL.gz,0.450626289826251
GSM158862.CEL.gz,0.35687380804301
GSM158866.CEL.gz,0.453116347068033
GSM158867.CEL.gz,0.406425214034736
GSM158868.CEL.gz,0.47403966743255
GSM158869.CEL.gz,0.475595761156986
GSM158879.CEL.gz,0.4102843357131
GSM158880.CEL.gz,0.461914850493221
GSM158882.CEL.gz,0.401527800537739
GSM158884.CEL.gz,0.426005666881794
GSM158891.CEL.gz,0.436488532079203
GSM158901.CEL.gz,0.464499958370541
GSM158910.CEL.gz,0.33630001989271
GSM158924.CEL.gz,0.426240891048973
GSM158928.CEL.gz,0.517983934882463
GSM158930.CEL.gz,0.437447123061009
GSM158935.CEL.gz,0.46851163361825
GSM158936.CEL.gz,0.442132958584144
GSM158937.CEL.gz,0.387140887335992
GSM158939.CEL.gz,0.462916114511026
GSM158943.CEL.gz,0.276043408505924
GSM158949.CEL.gz,0.452951919911983
GSM158956.CEL.gz,0.443045570187316
GSM158964.CEL.gz,0.445475741157928
GSM158979.CEL.gz,0.508920285018426
GSM158983.CEL.gz,0.493409355336303
GSM158994.CEL.gz,0.413752778381313
GSM159003.CEL.gz,0.455551524157611
GSM159007.CEL.gz,0.49396940036265
GSM159011.CEL.gz,0.422221993154085
GSM159016.CEL.gz,0.496296865468918
GSM159018.CEL.gz,0.576801289701254
GSM159019.CEL.gz,0.481173618749113
GSM159024.CEL.gz,0.488078404292684
GSM159028.CEL.gz,0.511947848266705
GSM159033.CEL.gz,0.399043154808692
GSM159040.CEL.gz,0.46331395364304
GSM159045.CEL.gz,0.415726755865268
GSM159051.CEL.gz,0.503466147314656
GSM159052.CEL.gz,0.451907251051487
GSM159056.CEL.gz,0.407345511868864
GSM159060.CEL.gz,0.480972856226524
GSM159062.CEL.gz,0.485658279652692
GSM159063.CEL.gz,0.450801757708558
GSM159069.CEL.gz,0.448971802347646
GSM159071.CEL.gz,0.428597195991463
GSM159080.CEL.gz,0.511314788826476
GSM159087.CEL.gz,0.431835913099706
GSM159099.CEL.gz,0.490150170475568
GSM159102.CEL.gz,0.448499746288672
GSM159103.CEL.gz,0.469713169749699
GSM159117.CEL.gz,0.377375417112171
GSM159121.CEL.gz,0.46372215524485
GSM159126.CEL.gz,0.482647652832051
GSM159131.CEL.gz,0.495503660322147
GSM159134.CEL.gz,0.390813902075557
GSM159139.CEL.gz,0.393668786570405
GSM159141.CEL.gz,0.426461237307651
GSM159144.CEL.gz,0.433084821992867
GSM159146.CEL.gz,0.493951289693974
GSM159152.CEL.gz,0.374947857636736
GSM159155.CEL.gz,0.41132374848688
GSM159160.CEL.gz,0.422775716758688
GSM159161.CEL.gz,0.476494422186691
GSM159162.CEL.gz,0.48034399801381
GSM159163.CEL.gz,0.440282678897202
GSM159169.CEL.gz,0.480560644593851
GSM158712.CEL.gz,0.30899636856188
GSM158714.CEL.gz,0.346634355366983
GSM158716.CEL.gz,0.279308341424487
GSM158719.CEL.gz,0.269684060522711
GSM158721.CEL.gz,0.305036335466803
GSM158722.CEL.gz,0.352468869558541
GSM158725.CEL.gz,0.319416795048012
GSM158728.CEL.gz,0.381984853774809
GSM158742.CEL.gz,0.325426400910261
GSM158750.CEL.gz,0.371705866091634
GSM158752.CEL.gz,0.378768213255817
GSM158756.CEL.gz,0.327637603327384
GSM158773.CEL.gz,0.290454946677123
GSM158775.CEL.gz,0.298955235524799
GSM158781.CEL.gz,0.352920178805146
GSM158782.CEL.gz,0.377476829821605
GSM158791.CEL.gz,0.30722114188369
GSM158799.CEL.gz,0.319125081361444
GSM158803.CEL.gz,0.324708751468108
GSM158810.CEL.gz,0.298492602951255
GSM158811.CEL.gz,0.395417014574123
GSM158812.CEL.gz,0.406083368616914
GSM158813.CEL.gz,0.381924357140419
GSM158814.CEL.gz,0.349986719813086
GSM158820.CEL.gz,0.336918125239274
GSM158830.CEL.gz,0.374798404288297
GSM158833.CEL.gz,0.394009431205597
GSM158839.CEL.gz,0.289518455022989
GSM158841.CEL.gz,0.352191647656996
GSM158849.CEL.gz,0.405897634665969
GSM158851.CEL.gz,0.327841210295449
GSM158853.CEL.gz,0.349963627065641
GSM158859.CEL.gz,0.314864847077993
GSM158860.CEL.gz,0.352112957505748
GSM158861.CEL.gz,0.390172968147924
GSM158863.CEL.gz,0.376669613763136
GSM158873.CEL.gz,0.285522059786886
GSM158877.CEL.gz,0.314696822014962
GSM158878.CEL.gz,0.265135622758087
GSM158885.CEL.gz,0.364239141284721
GSM158888.CEL.gz,0.382785415106104
GSM158890.CEL.gz,0.433065828191875
GSM158899.CEL.gz,0.254164685922838
GSM158900.CEL.gz,0.330927679718683
GSM158904.CEL.gz,0.308533542249386
GSM158905.CEL.gz,0.321947420098669
GSM158906.CEL.gz,0.310699338313905
GSM158911.CEL.gz,0.373673591757624
GSM158912.CEL.gz,0.358621823280561
GSM158914.CEL.gz,0.278571866531682
GSM158918.CEL.gz,0.331494984629137
GSM158919.CEL.gz,0.342148173212131
GSM158920.CEL.gz,0.518400445459056
GSM158921.CEL.gz,0.413558245831536
GSM158922.CEL.gz,0.313621950931404
GSM158923.CEL.gz,0.374343152888112
GSM158925.CEL.gz,0.291437878494981
GSM158927.CEL.gz,0.287341469475815
GSM158931.CEL.gz,0.357770517618693
GSM158945.CEL.gz,0.305111150834028
GSM158959.CEL.gz,0.30077706522987
GSM158966.CEL.gz,0.423709176776949
GSM158969.CEL.gz,0.409330056825515
GSM158970.CEL.gz,0.276137600361905
GSM158975.CEL.gz,0.386673031149049
GSM158980.CEL.gz,0.398644494887498
GSM158982.CEL.gz,0.339906504102874
GSM158984.CEL.gz,0.310410913342843
GSM158985.CEL.gz,0.313591677998003
GSM158991.CEL.gz,0.395801771304907
GSM158993.CEL.gz,0.297107479512428
GSM158999.CEL.gz,0.323551262671973
GSM159005.CEL.gz,0.3215987964377
GSM159006.CEL.gz,0.26665652915235
GSM159012.CEL.gz,0.286276778532068
GSM159026.CEL.gz,0.486220517525281
GSM159031.CEL.gz,0.281693613296251
GSM159032.CEL.gz,0.316454340854321
GSM159037.CEL.gz,0.329091915722738
GSM159050.CEL.gz,0.295539514714861
GSM159059.CEL.gz,0.401340527794471
GSM159061.CEL.gz,0.516479725169541
GSM159068.CEL.gz,0.31219374322636
GSM159081.CEL.gz,0.319924736118149
GSM159082.CEL.gz,0.435129929846617
GSM159083.CEL.gz,0.29105626138983
GSM159084.CEL.gz,0.310016441402313
GSM159097.CEL.gz,0.310012449333398
GSM159105.CEL.gz,0.379182517348083
GSM159110.CEL.gz,0.377634524509764
GSM159111.CEL.gz,0.391574242937042
GSM159124.CEL.gz,0.346637085519079
GSM159142.CEL.gz,0.373996665318627
GSM159143.CEL.gz,0.408083196007043
GSM159147.CEL.gz,0.395595200347468
GSM159149.CEL.gz,0.328154721408241
GSM159166.CEL.gz,0.337432564894564
GSM158711.CEL.gz,0.328835045440146
GSM158713.CEL.gz,0.482031729682386
GSM158715.CEL.gz,0.266786744882794
GSM158717.CEL.gz,0.447725808289823
GSM158720.CEL.gz,0.369836351147526
GSM158724.CEL.gz,0.476283099337715
GSM158726.CEL.gz,0.373446092273272
GSM158727.CEL.gz,0.441207695471408
GSM158729.CEL.gz,0.430757964276603
GSM158730.CEL.gz,0.436364056110212
GSM158731.CEL.gz,0.4470749815453
GSM158732.CEL.gz,0.404190554466463
GSM158733.CEL.gz,0.419362449270842
GSM158734.CEL.gz,0.455925640153605
GSM158735.CEL.gz,0.391833204458053
GSM158738.CEL.gz,0.4721939223377
GSM158739.CEL.gz,0.478989870295305
GSM158741.CEL.gz,0.445663674300277
GSM158743.CEL.gz,0.463528433922945
GSM158745.CEL.gz,0.434975667988744
GSM158746.CEL.gz,0.436090694545409
GSM158747.CEL.gz,0.507485050029449
GSM158748.CEL.gz,0.489884632805502
GSM158749.CEL.gz,0.449720232159125
GSM158753.CEL.gz,0.444361692629875
GSM158754.CEL.gz,0.435105745526872
GSM158755.CEL.gz,0.332433027398561
GSM158760.CEL.gz,0.508579095412425
GSM158762.CEL.gz,0.363633551487597
GSM158765.CEL.gz,0.37189131332246
GSM158766.CEL.gz,0.490512408588816
GSM158767.CEL.gz,0.396451337685079
GSM158768.CEL.gz,0.462561730073547
GSM158769.CEL.gz,0.495935080667158
GSM158770.CEL.gz,0.484497030997934
GSM158771.CEL.gz,0.533891945246328
GSM158772.CEL.gz,0.479079768882769
GSM158774.CEL.gz,0.494906140639893
GSM158776.CEL.gz,0.402199705987438
GSM158777.CEL.gz,0.414482457895763
GSM158778.CEL.gz,0.440206728403059
GSM158779.CEL.gz,0.493786835273724
GSM158780.CEL.gz,0.392337643844438
GSM158783.CEL.gz,0.476198481323779
GSM158784.CEL.gz,0.538033569209911
GSM158785.CEL.gz,0.445800943874886
GSM158786.CEL.gz,0.27963231425296
GSM158787.CEL.gz,0.523928210768982
GSM158789.CEL.gz,0.535092900821877
GSM158790.CEL.gz,0.430709142994578
GSM158793.CEL.gz,0.511265603802179
GSM158794.CEL.gz,0.43262104891632
GSM158795.CEL.gz,0.354736197569062
GSM158796.CEL.gz,0.493200052823309
GSM158797.CEL.gz,0.480384315427997
GSM158798.CEL.gz,0.445454736677848
GSM158800.CEL.gz,0.411987787620354
GSM158801.CEL.gz,0.463862225415727
GSM158802.CEL.gz,0.434198419893147
GSM158805.CEL.gz,0.437175284705266
GSM158806.CEL.gz,0.390758353818742
GSM158808.CEL.gz,0.392120333567977
GSM158809.CEL.gz,0.420606034161552
GSM158815.CEL.gz,0.365702819354667
GSM158816.CEL.gz,0.498812258785996
GSM158817.CEL.gz,0.454262271424139
GSM158819.CEL.gz,0.433216217000123
GSM158821.CEL.gz,0.410449032425236
GSM158823.CEL.gz,0.444332584798145
GSM158824.CEL.gz,0.464958323805515
GSM158825.CEL.gz,0.446021343044895
GSM158827.CEL.gz,0.473299481209416
GSM158829.CEL.gz,0.370381283331458
GSM158832.CEL.gz,0.388355962907542
GSM158834.CEL.gz,0.526838342291438
GSM158835.CEL.gz,0.468224692683156
GSM158836.CEL.gz,0.392931052958686
GSM158837.CEL.gz,0.42697995202964
